Planarity
4.86834e-17, 1.92394e-16, 9.65169e-17, 1.72212e-16, 1.2966e-16, 6.55833e-17, 1.94401e-16, 1.53876e-16, 3.66609e-16, 1.80254e-16, 1.07031e-14, 8.54083e-17, 1.19009e-14, 5.22458e-17, 1.14675e-14, 4.88021e-17, 3.70332e-14, 6.02803e-17, 1.08841e-13, 5.47228e-17, 1.03244e-13, 5.59907e-17, 7.22018e-13, 6.98162e-17, 5.70162e-13, 4.15704e-18, 4.66439e-13, 4.98989e-17, 3.93067e-13, 6.57685e-17, 3.28825e-13, 4.16111e-17, 2.82332e-13, 3.33024e-17, 2.47777e-13, 8.23144e-18, 2.14592e-13, 8.33381e-18, 1.89887e-13, 7.50488e-17, 1.69283e-13, 3.33778e-17, 1.53482e-13, 5.77731e-17, 1.3699e-13, 2.75839e-16, 4.33495e-12, 2.84503e-16, 4.34796e-16, 8.10044e-17, 4.87321e-16, 1.63911e-17, 2.39982e-16, 6.55637e-17, 5.97038e-16, 1.78204e-16, 5.91669e-16, 0, 2.46541e-16, 3.22057e-17, 1.69144e-15, 3.2561e-17, 2.86965e-15, 2.88584e-17, 3.2434e-15, 1.64741e-17, 4.00448e-15, 1.22002e-17, 4.7448e-15, 3.70109e-17, 6.13306e-15, 2.05499e-17, 2.2948e-14, 1.71294e-17, 
Developability
-1.77636e-15, 1.77636e-15, -3.55271e-15, 1.06581e-14, -1.03917e-13, -8.88178e-16, 0, 3.81029e-13, 1.20703e-12, -2.98606e-12, 1.4289e-11, 3.55271e-15, -3.55271e-15, 2.66454e-15, -2.66454e-15, 0, -1.77636e-15, 2.66454e-15, -8.88178e-16, 1.77636e-15, -1.77636e-15, -1.77636e-15, -1.66968e-10, 1.54163e-10, -1.77636e-15, -3.55271e-15, 5.86198e-14, -5.41789e-14, 2.66454e-15, 3.19744e-14, -1.06581e-13, 5.32907e-15, 0, -8.88178e-16, -5.32907e-15, 3.65041e-13, 
