Planarity
0.0212829, 9.4487e-18, 3.17089e-17, 3.22343e-17, 1.93685e-16, 8.05687e-18, 2.28016e-16, 7.96047e-18, 2.35223e-16, 1.61093e-17, 8.03591e-17, 4.02702e-17, 2.11066e-16, 0, 2.39525e-16, 3.22142e-17, 0.000605571, 0, 1.67546e-16, 1.00675e-18, 1.27983e-06, 1.00683e-18, 3.62582e-17, 1.9901e-17, 3.66477e-17, 0, 3.65582e-17, 0, 1.80078e-16, 3.98298e-17, 7.27241e-17, 5.64496e-17, 0, 8.06835e-18, 6.94644e-17, 1.59574e-17, 0, 0, 3.32932e-17, 0, 1.63124e-16, 8.09581e-18, 1.58525e-16, 4.00501e-18, 7.90544e-17, 0, 0.00328202, 2.03007e-18, 1.32662e-16, 3.21256e-17, 2.19991e-16, 4.8771e-17, 1.63994e-16, 4.87703e-17, 0.00117115, 4.81865e-17, 0, 8.1199e-17, 2.76074e-16, 8.01808e-17, 5.0944e-05, 1.6208e-17, 1.23456e-16, 3.23802e-17, 6.12345e-17, 8.08615e-18, 1.80312e-16, 0, 0, 4.03496e-18, 1.20278e-16, 2.01576e-18, 0.0173123, 0, 
Developability
0.027389, -0.00343725, -0.00416497, -0.00414235, -0.00355972, -0.00124669, 9.56254e-05, 0.000627474, -0.000391437, -0.00159509, 0.000391277, 0.00150876, -0.000302085, -0.00382681, -0.0101697, -0.0182914, 0.0253337, 0.0165265, 0.00917305, 0.00289507, -0.00211656, -0.00483173, -0.00529444, -0.00681903, -0.00582029, -0.00326969, -0.0016104, 0.000961082, 0.00283667, 0.00376254, 0.00423643, 0.00317372, 0.000763979, -0.00200725, -0.00511351, -0.0224027, 
