Planarity
8.1959e-18, 9.4487e-18, 1.369e-16, 3.22343e-17, 1.64314e-16, 8.05687e-18, 0, 7.96047e-18, 0, 1.61093e-17, 0, 4.02702e-17, 0, 0, 0, 3.22142e-17, 0, 0, 2.33709e-18, 1.00675e-18, 0, 1.00683e-18, 0, 1.9901e-17, 6.05163e-18, 0, 0, 0, 0, 3.98298e-17, 1.6814e-16, 5.64496e-17, 1.56721e-17, 8.06835e-18, 1.3504e-16, 1.59574e-17, 0, 0, 5.5993e-18, 0, 2.95381e-18, 8.09581e-18, 0, 4.00501e-18, 7.97545e-19, 0, 8.16366e-19, 2.03007e-18, 2.5073e-17, 3.21256e-17, 6.49985e-17, 4.8771e-17, 5.17262e-17, 4.87703e-17, 3.55782e-17, 4.81865e-17, 2.58187e-17, 8.1199e-17, 1.75196e-17, 8.01808e-17, 1.76576e-17, 1.6208e-17, 7.49222e-20, 3.23802e-17, 1.22177e-17, 8.08615e-18, 1.53912e-17, 0, 4.84343e-18, 4.03496e-18, 3.81579e-18, 2.01576e-18, 0, 0, 
Developability
0, 0, 0, -8.88178e-16, 0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
