Planarity
0, 1.35061e-16, 2.00387e-16, 0, 8.94011e-18, 2.62096e-18, 2.69587e-17, 8.12379e-18, 5.3727e-17, 2.05975e-17, 1.817e-17, 1.23181e-17, 7.23359e-17, 3.56603e-18, 7.31492e-17, 4.68982e-18, 1.81212e-17, 7.07239e-17, 1.82385e-17, 7.63557e-18, 1.89015e-16, 2.86773e-17, 3.6157e-17, 2.7801e-17, 1.7994e-17, 2.85973e-17, 1.24274e-16, 9.14029e-18, 2.67859e-17, 4.87432e-17, 4.41059e-17, 4.81856e-17, 1.9994e-17, 2.25955e-16, 2.63673e-17, 5.15542e-17, 4.43145e-17, 1.06454e-17, 2.63162e-17, 2.53639e-17, 2.65526e-17, 6.08105e-17, 4.42374e-17, 8.06443e-18, 8.76142e-18, 8.39589e-18, 5.52755e-18, 1.42276e-17, 4.37991e-18, 0, 7.07532e-17, 0, 1.75231e-17, 4.08585e-17, 1.32715e-16, 3.4752e-18, 1.05207e-16, 4.69749e-17, 2.65683e-17, 9.78537e-18, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 
