Planarity
3.13007e-09, 6.21798e-10, 1.52103e-09, 1.94624e-09, 5.81286e-10, 4.22869e-17, 1.00952e-09, 7.30579e-17, 1.74042e-09, 5.68863e-17, 5.04452e-10, 8.38045e-18, 8.66492e-10, 2.05722e-17, 6.46197e-10, 2.18182e-16, 2.85435e-10, 2.65615e-17, 4.81101e-10, 7.59779e-17, 1.11119e-09, 8.89791e-18, 4.5018e-10, 3.87813e-17, 1.35118e-09, 1.78165e-16, 
Developability
8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 8.88178e-16, 0, 0, 
