Planarity
2.66593e-16, 2.34843e-15, 3.89519e-17, 0, 0, 4.76619e-18, 1.31846e-16, 4.7294e-18, 1.91859e-15, 4.72643e-18, 1.29865e-15, 3.77937e-17, 3.77803e-17, 1.60005e-15, 2.83276e-17, 2.61473e-15, 5.66441e-17, 2.52118e-15, 7.60412e-17, 1.71265e-16, 1.03824e-16, 2.36446e-15, 6.60671e-17, 1.51741e-15, 5.66289e-17, 5.9924e-16, 6.13506e-17, 1.3813e-15, 0, 2.8352e-16, 2.12413e-17, 2.7458e-15, 0, 2.56564e-15, 2.36113e-18, 3.91815e-13, 4.72367e-17, 6.59076e-15, 9.45089e-17, 7.2405e-17, 1.98561e-16, 3.62825e-16, 1.32451e-16, 0, 
Developability
8.88178e-16, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 
