Planarity
5.81901e-20, 1.69845e-16, 6.47312e-17, 0, 7.01402e-18, 9.09458e-16, 2.78956e-17, 2.51494e-15, 6.9777e-18, 2.25837e-15, 2.09441e-17, 2.22645e-15, 4.19086e-17, 9.72081e-16, 2.79511e-17, 2.52446e-15, 4.19413e-17, 1.2693e-14, 0, 6.02339e-15, 6.99307e-18, 8.80131e-15, 0, 5.10436e-14, 3.49639e-18, 3.78996e-14, 1.74787e-18, 1.86652e-14, 1.74736e-18, 1.57865e-15, 2.09606e-17, 4.46236e-15, 3.49192e-17, 5.07567e-15, 0, 1.03637e-15, 6.97696e-18, 7.13805e-17, 8.36802e-17, 8.65071e-16, 
Developability
0, 0, 0, 0, 0, 8.88178e-16, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 
