Planarity
0, 3.90317e-17, 9.43691e-17, 8.56097e-18, 2.83179e-17, 2.84778e-18, 1.91303e-16, 4.50076e-17, 2.04784e-16, 6.744e-17, 5.84324e-17, 3.1308e-17, 1.24558e-16, 5.68949e-17, 9.45328e-16, 2.27478e-17, 4.59806e-17, 5.12387e-17, 9.25732e-17, 1.14578e-16, 1.64006e-15, 8.53928e-17, 1.66773e-16, 7.86803e-17, 7.43239e-16, 6.7463e-17, 1.68878e-16, 3.37367e-17, 3.61089e-16, 2.8134e-17, 1.61057e-12, 0, 2.63011e-12, 5.98932e-17, 5.00618e-12, 7.1997e-17, 1.25084e-11, 1.21061e-17, 0, 0, 
Developability
