Planarity
0, 3.90317e-17, 8.52624e-17, 8.56097e-18, 1.95626e-16, 2.84778e-18, 2.6492e-16, 4.50076e-17, 4.90837e-17, 6.744e-17, 1.39466e-16, 3.1308e-17, 7.22318e-17, 5.68949e-17, 1.28047e-15, 2.27478e-17, 4.05487e-17, 5.12387e-17, 1.22322e-16, 1.14578e-16, 1.36528e-15, 8.53928e-17, 1.29835e-16, 7.86803e-17, 9.68664e-16, 6.7463e-17, 4.50875e-16, 3.37367e-17, 8.32714e-16, 2.8134e-17, 1.93443e-12, 0, 3.15414e-12, 5.98932e-17, 5.9842e-12, 7.1997e-17, 1.48419e-11, 1.21061e-17, 0, 0, 
Developability
