Planarity
5.04669e-17, 2.14275e-16, 1.87574e-16, 8.64705e-17, 6.93953e-18, 5.71886e-17, 1.30158e-16, 4.26428e-17, 8.06218e-17, 1.83981e-16, 2.5878e-16, 2.01374e-16, 1.39718e-16, 4.85658e-17, 6.70858e-17, 1.24782e-16, 6.90538e-18, 4.10882e-17, 7.46488e-17, 2.74179e-17, 2.56293e-17, 1.09709e-16, 8.26475e-17, 2.958e-17, 5.83406e-17, 4.35864e-17, 3.81913e-17, 4.5623e-17, 1.95976e-16, 7.29891e-17, 4.34376e-17, 5.74475e-17, 3.76743e-17, 7.69211e-17, 3.34562e-17, 5.37751e-17, 4.11972e-17, 9.55564e-17, 7.04049e-17, 8.76918e-17, 4.17258e-17, 3.54024e-16, 4.91599e-17, 0, 3.26671e-17, 1.28733e-16, 1.0431e-17, 1.28499e-16, 1.37688e-16, 1.5613e-17, 4.23132e-17, 3.03599e-17, 3.15767e-17, 8.83498e-17, 1.3227e-17, 8.63112e-17, 5.45624e-17, 7.10364e-17, 2.83688e-17, 4.20767e-17, 3.0878e-17, 2.28222e-17, 
Developability
