Planarity
0, 0, 0.141792, 0.038, 0.400174, 0.0035488, 6.52187e-18, 0.013687, 0.140003, 0.0269739, 0.358921, 0.0183909, 1.78828e-18, 0.00075895, 0.316915, 0.0193079, 0.0971511, 0.011537, 0.185651, 0.0114923, 0.179983, 0.0494127, 8.89861e-18, 0.0255965, 2.15114e-17, 0.00965916, 2.25979e-17, 0.0144994, 2.86814e-17, 0.0493861, 1.34705e-17, 0.0423624, 0.197663, 0.0236987, 0.105678, 0.0461728, 5.07602e-18, 0.0346574, 0, 0.00900261, 0.160537, 0.0691347, 0.145104, 0.0452665, 2.56584e-18, 0.00176215, 0.131989, 0.0440949, 0.168738, 0.0113001, 0.132013, 0.0115827, 0.167957, 0.0103759, 0.127124, 0.0107209, 0.161887, 0.0303816, 1.70125e-18, 0.00213481, 0.0422238, 0.0276793, 
Developability
