Planarity
5.02111e-17, 2.14275e-16, 3.71286e-17, 8.64705e-17, 3.59208e-17, 5.71886e-17, 1.41942e-16, 4.26428e-17, 2.66119e-16, 1.83981e-16, 2.30553e-15, 2.01374e-16, 2.77544e-15, 4.85658e-17, 5.55726e-15, 1.24782e-16, 7.84543e-16, 4.10882e-17, 2.11378e-15, 2.74179e-17, 5.63957e-15, 1.09709e-16, 4.51903e-15, 2.958e-17, 3.72021e-15, 4.35864e-17, 2.92976e-15, 4.5623e-17, 2.7057e-15, 7.29891e-17, 2.12752e-15, 5.74475e-17, 1.90223e-15, 7.69211e-17, 1.687e-15, 5.37751e-17, 1.50966e-15, 9.55564e-17, 1.22832e-15, 8.76918e-17, 3.33675e-14, 3.54024e-16, 1.20835e-16, 0, 6.04656e-17, 1.28733e-16, 3.05023e-15, 1.28499e-16, 1.43816e-16, 1.5613e-17, 1.64807e-15, 3.03599e-17, 6.67834e-17, 8.83498e-17, 1.21655e-15, 8.63112e-17, 2.86911e-13, 7.10364e-17, 3.85746e-13, 4.20767e-17, 1.13428e-12, 2.28222e-17, 
Developability
