Planarity
0, 0, 3.99947e-11, 1.156e-17, 1.30926e-16, 4.61749e-17, 4.46073e-10, 9.2204e-17, 5.76696e-12, 2.88985e-18, 6.88215e-12, 2.88757e-18, 1.25721e-11, 4.32838e-18, 6.67329e-15, 1.14747e-17, 2.11003e-15, 0, 7.1128e-11, 4.62606e-17, 7.20736e-11, 4.59719e-17, 1.62646e-08, 8.0665e-17, 1.44773e-08, 2.3054e-17, 3.03321e-08, 1.03776e-16, 2.10019e-08, 4.59974e-17, 2.18729e-08, 9.20556e-17, 9.89691e-13, 5.78877e-18, 8.23796e-13, 0, 6.92228e-13, 1.16794e-17, 2.36726e-12, 1.53982e-17, 
Developability
1.11904e-09, 8.7717e-09, 1.61982e-08, 8.19085e-09, 4.44089e-15, 2.75288e-10, 1.83525e-10, 2.22045e-16, 7.06855e-10, 1.40923e-09, 2.16061e-07, 3.33067e-15, 6.50289e-07, 7.73045e-07, 6.79038e-07, 3.39552e-07, 6.66134e-16, 2.66454e-15, 9.45397e-11, 
