Planarity
5.23099e-16, 3.06598e-15, 2.26798e-16, 3.70447e-16, 1.99164e-16, 4.27518e-16, 1.74908e-16, 4.78321e-16, 1.25336e-15, 5.7449e-15, 4.98299e-16, 1.72983e-15, 2.95169e-17, 1.07125e-16, 9.96999e-17, 3.57524e-17, 2.57283e-16, 1.41692e-15, 1.49051e-15, 4.19051e-15, 1.59011e-16, 5.47809e-16, 1.16335e-16, 4.45384e-16, 1.9686e-16, 5.99616e-17, 7.37967e-17, 2.01745e-16, 5.75944e-17, 9.06607e-17, 2.48472e-16, 8.04913e-17, 2.39187e-16, 2.01019e-17, 3.31655e-17, 1.98624e-17, 4.87677e-17, 7.0235e-17, 8.28717e-17, 3.00792e-16, 5.63024e-17, 2.8056e-16, 6.74543e-17, 5.94205e-17, 5.11851e-17, 2.00181e-17, 6.40765e-17, 5.00221e-17, 3.64131e-16, 9.60022e-16, 9.41378e-16, 1.10233e-15, 3.28616e-16, 1.70473e-16, 2.33658e-16, 8.7421e-18, 2.20262e-16, 9.7473e-16, 5.85552e-16, 2.09937e-16, 4.72581e-18, 5.54174e-17, 2.10183e-17, 2.77303e-17, 9.39621e-17, 2.77553e-17, 7.68997e-17, 1.8523e-17, 1.52486e-17, 2.48771e-17, 
Developability
