Planarity
5.04669e-17, 2.14275e-16, 6.20546e-17, 5.54239e-17, 1.47042e-17, 2.74886e-17, 1.75868e-17, 0, 1.06999e-17, 0, 1.15982e-17, 6.8071e-18, 1.15763e-16, 4.0802e-17, 1.82075e-16, 1.35957e-17, 1.39925e-16, 2.71969e-17, 9.83686e-17, 1.3609e-17, 9.0396e-17, 1.36287e-17, 3.89141e-17, 5.12245e-17, 1.01741e-17, 0, 6.59343e-18, 0, 8.42985e-17, 2.77482e-17, 1.21147e-16, 4.20498e-17, 5.24963e-18, 0, 2.97965e-18, 0, 4.19504e-18, 1.48551e-17, 3.6661e-17, 6.11231e-17, 6.5192e-17, 1.2568e-16, 1.81717e-17, 3.20665e-17, 0, 3.22703e-17, 1.82452e-17, 0, 3.61471e-17, 2.3386e-17, 4.1281e-17, 1.20981e-16, 5.8149e-18, 2.93455e-17, 3.01455e-17, 2.85988e-17, 2.36182e-17, 0, 3.32553e-18, 1.38107e-17, 0, 0, 
Developability
