a, Fruling
0.162 , 416.951
0.163 , 416.953
0.164 , 416.955
0.165 , 416.957
0.166 , 416.959
0.167 , 416.961
0.168 , 416.963
0.169 , 416.965
0.17 , 416.968
0.171 , 416.97
0.172 , 416.972
0.173 , 416.974
0.174 , 416.976
0.175 , 416.978
0.176 , 416.98
0.177 , 416.982
0.178 , 416.984
0.179 , 416.986
0.18 , 416.989
0.181 , 416.991
0.182 , 416.993
0.183 , 416.995
0.184 , 416.997
0.185 , 416.999
0.186 , 417.001
0.187 , 417.003
0.188 , 417.005
0.189 , 417.007
0.19 , 417.009
0.191 , 417.011
0.192 , 417.014
0.193 , 417.016
0.194 , 417.018
0.195 , 417.02
0.196 , 417.022
0.197 , 417.024
0.198 , 417.026
0.199 , 417.028
0.2 , 417.03
0.201 , 417.032
0.202 , 417.034
0.203 , 417.036
0.204 , 417.038
0.205 , 417.04
0.206 , 417.042
0.207 , 417.044
0.208 , 417.046
0.209 , 417.048
0.21 , 417.05
0.211 , 417.052
0.212 , 417.054
0.213 , 417.056
0.214 , 417.058
0.215 , 417.06
0.216 , 417.062
0.217 , 417.065
0.218 , 417.067
0.219 , 417.069
0.22 , 417.071
0.221 , 417.073
0.222 , 417.075
0.223 , 417.077
0.224 , 417.079
0.225 , 417.081
0.226 , 417.083
0.227 , 417.085
0.228 , 417.087
0.229 , 417.088
0.23 , 417.09
0.231 , 417.092
0.232 , 417.094
0.233 , 417.096
0.234 , 417.098
0.235 , 417.1
0.236 , 417.102
0.237 , 417.104
0.238 , 417.106
0.239 , 417.108
0.24 , 417.11
0.241 , 417.112
0.242 , 417.114
0.243 , 417.116
0.244 , 417.118
0.245 , 417.12
0.246 , 417.122
0.247 , 417.124
0.248 , 417.126
0.249 , 417.128
0.25 , 417.13
0.251 , 417.132
0.252 , 417.134
0.253 , 417.136
0.254 , 417.137
0.255 , 417.139
0.256 , 417.141
0.257 , 417.143
0.258 , 417.145
0.259 , 417.147
0.26 , 417.149
0.261 , 417.151
0.262 , 417.153
0.263 , 417.155
0.264 , 417.157
0.265 , 417.159
0.266 , 417.161
0.267 , 417.162
0.268 , 417.164
0.269 , 417.166
0.27 , 417.168
0.271 , 417.17
0.272 , 417.172
0.273 , 417.174
0.274 , 417.176
0.275 , 417.178
0.276 , 417.18
0.277 , 417.181
0.278 , 417.183
0.279 , 417.185
0.28 , 417.187
0.281 , 417.189
0.282 , 417.191
0.283 , 417.193
0.284 , 417.195
0.285 , 417.197
0.286 , 417.198
0.287 , 417.2
0.288 , 417.202
0.289 , 417.204
0.29 , 417.206
0.291 , 417.208
0.292 , 417.21
0.293 , 417.211
0.294 , 417.213
0.295 , 417.215
0.296 , 417.217
0.297 , 417.219
0.298 , 417.221
0.299 , 417.223
0.3 , 417.224
0.301 , 417.226
0.302 , 417.228
0.303 , 417.23
0.304 , 417.232
0.305 , 417.234
0.306 , 417.236
0.307 , 417.237
0.308 , 417.239
0.309 , 417.241
0.31 , 417.243
0.311 , 417.245
0.312 , 417.247
0.313 , 417.248
0.314 , 417.25
0.315 , 417.252
0.316 , 417.254
0.317 , 417.256
0.318 , 417.257
0.319 , 417.259
0.32 , 417.261
0.321 , 417.263
0.322 , 417.265
0.323 , 417.267
0.324 , 417.268
0.325 , 417.27
0.326 , 417.272
0.327 , 417.274
0.328 , 417.276
0.329 , 417.277
0.33 , 417.279
0.331 , 417.281
0.332 , 417.283
0.333 , 417.284
0.334 , 417.286
0.335 , 417.288
0.336 , 417.29
0.337 , 417.292
0.338 , 417.293
0.339 , 417.295
0.34 , 417.297
0.341 , 417.299
0.342 , 417.301
0.343 , 417.302
0.344 , 417.304
0.345 , 417.306
0.346 , 417.308
0.347 , 417.309
0.348 , 417.311
0.349 , 417.313
0.35 , 417.315
0.351 , 417.316
0.352 , 417.318
0.353 , 417.32
0.354 , 417.322
0.355 , 417.323
0.356 , 417.325
0.357 , 417.327
0.358 , 417.329
0.359 , 417.33
