a, Fruling
1.59 , 418.193
1.591 , 418.192
1.592 , 418.191
1.593 , 418.19
1.594 , 418.189
1.595 , 418.188
1.596 , 418.187
1.597 , 418.186
1.598 , 418.185
1.599 , 418.184
1.6 , 418.183
1.601 , 418.182
1.602 , 418.181
1.603 , 418.181
1.604 , 418.18
1.605 , 418.179
1.606 , 418.178
1.607 , 418.177
1.608 , 418.176
1.609 , 418.175
1.61 , 418.174
1.611 , 418.173
1.612 , 418.172
1.613 , 418.171
1.614 , 418.17
1.615 , 418.169
1.616 , 418.168
1.617 , 418.167
1.618 , 418.166
1.619 , 418.165
1.62 , 418.164
1.621 , 418.163
1.622 , 418.162
1.623 , 418.161
1.624 , 418.16
1.625 , 418.159
1.626 , 418.158
1.627 , 418.157
1.628 , 418.156
1.629 , 418.156
1.63 , 418.155
1.631 , 418.154
1.632 , 418.153
1.633 , 418.152
1.634 , 418.151
1.635 , 418.15
1.636 , 418.149
1.637 , 418.148
1.638 , 418.147
1.639 , 418.146
1.64 , 418.145
1.641 , 418.144
1.642 , 418.143
1.643 , 418.142
1.644 , 418.141
1.645 , 418.14
1.646 , 418.139
1.647 , 418.138
1.648 , 418.137
1.649 , 418.136
1.65 , 418.135
1.651 , 418.134
1.652 , 418.133
1.653 , 418.133
1.654 , 418.132
1.655 , 418.131
1.656 , 418.13
1.657 , 418.129
1.658 , 418.128
1.659 , 418.127
1.66 , 418.126
1.661 , 418.125
1.662 , 418.124
1.663 , 418.123
1.664 , 418.122
1.665 , 418.121
1.666 , 418.12
1.667 , 418.119
1.668 , 418.118
1.669 , 418.117
1.67 , 418.116
1.671 , 418.115
1.672 , 418.114
1.673 , 418.113
1.674 , 418.112
1.675 , 418.112
1.676 , 418.111
1.677 , 418.11
1.678 , 418.109
1.679 , 418.108
1.68 , 418.107
1.681 , 418.106
1.682 , 418.105
1.683 , 418.104
1.684 , 418.103
1.685 , 418.102
1.686 , 418.101
1.687 , 418.1
1.688 , 418.099
1.689 , 418.098
1.69 , 418.097
1.691 , 418.096
1.692 , 418.095
1.693 , 418.094
1.694 , 418.093
1.695 , 418.092
1.696 , 418.092
1.697 , 418.091
1.698 , 418.09
1.699 , 418.089
1.7 , 418.088
1.701 , 418.087
1.702 , 418.086
1.703 , 418.085
1.704 , 418.084
1.705 , 418.083
1.706 , 418.082
1.707 , 418.081
1.708 , 418.08
1.709 , 418.079
1.71 , 418.078
1.711 , 418.077
1.712 , 418.076
1.713 , 418.075
1.714 , 418.074
1.715 , 418.073
1.716 , 418.073
1.717 , 418.072
1.718 , 418.071
1.719 , 418.07
1.72 , 418.069
1.721 , 418.068
1.722 , 418.067
1.723 , 418.066
1.724 , 418.065
1.725 , 418.064
1.726 , 418.063
1.727 , 418.062
1.728 , 418.061
1.729 , 418.06
1.73 , 418.059
1.731 , 418.058
1.732 , 418.057
1.733 , 418.056
1.734 , 418.055
1.735 , 418.055
1.736 , 418.054
1.737 , 418.053
1.738 , 418.052
1.739 , 418.051
1.74 , 418.05
1.741 , 418.049
1.742 , 418.048
1.743 , 418.047
1.744 , 418.046
1.745 , 418.045
1.746 , 418.044
1.747 , 418.043
1.748 , 418.042
1.749 , 418.041
1.75 , 418.04
1.751 , 418.039
1.752 , 418.038
1.753 , 418.037
1.754 , 418.037
1.755 , 418.036
1.756 , 418.035
1.757 , 418.034
1.758 , 418.033
1.759 , 418.032
1.76 , 418.031
1.761 , 418.03
1.762 , 418.029
1.763 , 418.028
1.764 , 418.027
1.765 , 418.026
1.766 , 418.025
1.767 , 418.024
1.768 , 418.023
1.769 , 418.022
1.77 , 418.021
1.771 , 418.021
1.772 , 418.02
1.773 , 418.019
1.774 , 418.018
1.775 , 418.017
1.776 , 418.016
1.777 , 418.015
1.778 , 418.014
1.779 , 418.013
1.78 , 418.012
1.781 , 418.011
1.782 , 418.01
1.783 , 418.009
1.784 , 418.008
1.785 , 418.007
1.786 , 418.006
1.787 , 418.005
1.788 , 418.004
1.789 , 418.004
1.79 , 418.003
1.791 , 418.002
1.792 , 418.001
1.793 , 418
1.794 , 417.999
1.795 , 417.998
1.796 , 417.997
1.797 , 417.996
1.798 , 417.995
1.799 , 417.994
1.8 , 417.993
1.801 , 417.992
1.802 , 417.991
1.803 , 417.99
1.804 , 417.989
1.805 , 417.988
1.806 , 417.988
1.807 , 417.987
1.808 , 417.986
1.809 , 417.985
1.81 , 417.984
1.811 , 417.983
1.812 , 417.982
1.813 , 417.981
1.814 , 417.98
1.815 , 417.979
1.816 , 417.978
1.817 , 417.977
1.818 , 417.976
1.819 , 417.975
1.82 , 417.974
1.821 , 417.973
1.822 , 417.973
1.823 , 417.972
1.824 , 417.971
1.825 , 417.97
1.826 , 417.969
1.827 , 417.968
1.828 , 417.967
1.829 , 417.966
1.83 , 417.965
1.831 , 417.964
1.832 , 417.963
1.833 , 417.962
1.834 , 417.961
1.835 , 417.96
1.836 , 417.959
1.837 , 417.958
1.838 , 417.957
1.839 , 417.957
1.84 , 417.956
1.841 , 417.955
1.842 , 417.954
1.843 , 417.953
1.844 , 417.952
1.845 , 417.951
1.846 , 417.95
1.847 , 417.949
1.848 , 417.948
1.849 , 417.947
1.85 , 417.946
1.851 , 417.945
1.852 , 417.944
1.853 , 417.943
1.854 , 417.942
1.855 , 417.942
1.856 , 417.941
1.857 , 417.94
1.858 , 417.939
1.859 , 417.938
1.86 , 417.937
1.861 , 417.936
1.862 , 417.935
1.863 , 417.934
1.864 , 417.933
1.865 , 417.932
1.866 , 417.931
1.867 , 417.93
1.868 , 417.929
1.869 , 417.928
1.87 , 417.927
1.871 , 417.927
1.872 , 417.926
1.873 , 417.925
1.874 , 417.924
1.875 , 417.923
1.876 , 417.922
1.877 , 417.921
1.878 , 417.92
1.879 , 417.919
1.88 , 417.918
1.881 , 417.917
1.882 , 417.916
1.883 , 417.915
1.884 , 417.914
1.885 , 417.913
1.886 , 417.912
1.887 , 417.912
1.888 , 417.911
1.889 , 417.91
1.89 , 417.909
1.891 , 417.908
1.892 , 417.907
1.893 , 417.906
1.894 , 417.905
1.895 , 417.904
1.896 , 417.903
1.897 , 417.902
1.898 , 417.901
1.899 , 417.9
1.9 , 417.899
1.901 , 417.898
1.902 , 417.897
1.903 , 417.897
1.904 , 417.896
1.905 , 417.895
1.906 , 417.894
1.907 , 417.893
1.908 , 417.892
1.909 , 417.891
1.91 , 417.89
1.911 , 417.889
1.912 , 417.888
1.913 , 417.887
1.914 , 417.886
1.915 , 417.885
1.916 , 417.884
1.917 , 417.883
1.918 , 417.883
1.919 , 417.882
1.92 , 417.881
1.921 , 417.88
1.922 , 417.879
1.923 , 417.878
1.924 , 417.877
1.925 , 417.876
1.926 , 417.875
1.927 , 417.874
1.928 , 417.873
1.929 , 417.872
1.93 , 417.871
1.931 , 417.87
1.932 , 417.869
1.933 , 417.868
1.934 , 417.868
1.935 , 417.867
1.936 , 417.866
1.937 , 417.865
1.938 , 417.864
1.939 , 417.863
1.94 , 417.862
1.941 , 417.861
1.942 , 417.86
1.943 , 417.859
1.944 , 417.858
1.945 , 417.857
1.946 , 417.856
