0.1, 5.72958, 8.87898 ,  0.790451
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
0, 0, 8.80395 ,  0.713821
