Planarity
6.75748e-17, 1.00171e-16, 7.00666e-17, 4.93764e-17, 1.7399e-17, 4.6291e-17, 4.09006e-17, 7.30027e-18, 5.89497e-17, 2.78736e-17, 1.9077e-16, 6.7054e-18, 1.26953e-16, 6.49927e-18, 1.22919e-16, 3.16997e-17, 1.79212e-16, 2.09883e-17, 9.26142e-17, 6.12818e-18, 6.5259e-18, 1.81842e-17, 4.67672e-17, 0, 7.54532e-17, 2.98661e-17, 7.7747e-17, 1.7815e-17, 3.65565e-17, 0, 2.27697e-17, 1.16938e-17, 2.76409e-17, 1.73102e-17, 1.64334e-17, 3.39374e-17, 0, 6.05532e-19, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, -8.88178e-16, 
