Planarity
0, 1.00171e-16, 1.12251e-15, 4.93764e-17, 2.45966e-15, 4.6291e-17, 1.47219e-15, 7.30027e-18, 1.51442e-15, 2.78736e-17, 5.40348e-15, 6.7054e-18, 4.45287e-15, 6.49927e-18, 5.58924e-15, 3.16997e-17, 1.99826e-15, 2.09883e-17, 5.54147e-15, 6.12818e-18, 8.27625e-16, 1.81842e-17, 7.96825e-15, 0, 1.16954e-15, 2.98661e-17, 1.02963e-14, 1.7815e-17, 9.39913e-16, 0, 2.859e-15, 1.16938e-17, 8.60972e-16, 1.73102e-17, 1.26507e-15, 3.39374e-17, 7.78383e-17, 6.05532e-19, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 
