Planarity
4.83245e-16, 0, 2.32424e-16, 0, 1.16801e-15, 0, 2.04883e-15, 5.82377e-17, 5.93671e-15, 4.76727e-17, 1.25137e-14, 2.64981e-17, 1.38626e-16, 3.97664e-18, 7.59152e-15, 2.65221e-18, 3.21536e-15, 2.65306e-18, 5.27552e-15, 5.30709e-18, 6.20218e-15, 0, 1.50248e-14, 0, 7.64663e-15, 1.06094e-17, 3.58462e-15, 2.12094e-17, 3.74712e-15, 2.11984e-17, 1.13106e-14, 1.589e-17, 1.06517e-15, 5.29374e-18, 1.5479e-15, 0, 6.58777e-16, 1.32212e-18, 2.56537e-17, 0, 
Developability
0, 0, 0, 0, 8.88178e-16, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 
