Planarity
0, 0, 2.69334e-17, 0, 1.62306e-17, 0, 0, 5.82377e-17, 1.09391e-17, 4.76727e-17, 6.06243e-18, 2.64981e-17, 1.19111e-17, 3.97664e-18, 1.03611e-17, 2.65221e-18, 3.56677e-18, 2.65306e-18, 7.21701e-18, 5.30709e-18, 0, 0, 6.93861e-18, 0, 0, 1.06094e-17, 1.86897e-17, 2.12094e-17, 4.34242e-17, 2.11984e-17, 2.22817e-17, 1.589e-17, 2.21037e-17, 5.29374e-18, 1.1294e-17, 0, 3.59992e-18, 1.32212e-18, 0, 0, 
Developability
0, 0, 0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -8.88178e-16, 
