Planarity
0, 7.10636e-17, 4.81713e-17, 0, 3.26879e-17, 0, 8.75135e-18, 2.8887e-17, 1.0173e-17, 4.81299e-18, 2.14199e-17, 3.84893e-17, 1.39391e-16, 3.20621e-17, 5.15154e-17, 6.41034e-18, 1.07465e-16, 2.56352e-17, 2.78617e-17, 0, 1.11978e-16, 1.60183e-18, 0.0020633, 1.60177e-18, 5.82543e-17, 3.84422e-17, 0, 1.92212e-17, 0.000739912, 6.40716e-18, 7.82406e-17, 0, 4.43817e-05, 1.28154e-17, 4.97833e-17, 1.28165e-17, 8.14693e-17, 3.22483e-18, 0, 0, 
Developability
