Planarity
4.61972e-18, 1.63333e-17, 1.13447e-17, 7.12608e-17, 6.24905e-17, 2.25312e-16, 2.84593e-17, 9.47525e-17, 5.13533e-17, 1.53821e-16, 5.72449e-17, 1.83254e-16, 2.06989e-16, 0, 1.04896e-16, 5.31375e-17, 1.71566e-12, 1.83279e-17, 1.74434e-12, 2.97513e-17, 1.78231e-12, 4.58149e-17, 5.29289e-12, 4.20092e-17, 4.04797e-17, 6.58188e-17, 3.99781e-17, 2.19482e-17, 5.89083e-16, 3.29365e-17, 1.85903e-14, 3.35811e-17, 1.42258e-14, 2.8014e-17, 1.03364e-14, 0, 5.88537e-14, 1.13125e-17, 0, 3.13731e-17, 
Developability
1.77636e-15, 1.77636e-15, 1.77636e-15, 0, 8.88178e-16, 2.66454e-15, 7.99361e-15, 2.04805e-11, 8.88178e-16, 1.77636e-15, 8.17675e-11, 6.12932e-11, 4.44089e-15, 1.77636e-15, 4.79616e-13, 3.55271e-15, 3.55271e-15, 1.77636e-15, 1.79234e-12, 
