Planarity
9.84003e-17, 3.75946e-18, 9.94086e-17, 9.82962e-17, 1.47442e-17, 5.45261e-17, 4.90343e-17, 3.26805e-17, 1.22608e-16, 1.08851e-16, 8.00822e-18, 1.0879e-17, 6.12308e-18, 0, 7.69166e-17, 3.80508e-17, 0, 0, 0, 2.73427e-18, 0, 1.35854e-18, 2.22425e-17, 4.34747e-17, 3.89741e-17, 2.17395e-17, 3.37292e-17, 1.08717e-17, 2.1449e-17, 2.17494e-17, 2.1973e-17, 0, 4.78377e-17, 3.26564e-17, 2.63725e-17, 1.0895e-17, 1.48739e-18, 0, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 
