Planarity
8.35956e-17, 4.55958e-17, 9.09453e-17, 1.04822e-16, 1.39814e-17, 5.23155e-17, 9.71144e-17, 8.97555e-17, 1.05014e-16, 5.60509e-17, 1.01624e-16, 4.4809e-17, 1.13319e-16, 0, 1.18286e-16, 4.47582e-17, 0, 0, 4.53829e-17, 2.76028e-18, 8.06592e-17, 2.74302e-17, 1.19516e-16, 3.97739e-17, 5.59149e-18, 6.58188e-17, 3.23015e-17, 2.19482e-17, 5.27642e-18, 3.29365e-17, 6.83387e-17, 4.36592e-17, 4.31828e-17, 6.55511e-17, 1.71531e-17, 1.37395e-17, 2.23046e-17, 1.66219e-17, 1.20455e-17, 1.53626e-17, 
Developability
8.88178e-16, 0, 0, 0, 0, 8.88178e-16, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 
