Planarity
0, 7.48038e-18, 9.41274e-17, 5.45626e-18, 3.96052e-17, 5.495e-18, 2.00115e-17, 0, 1.01648e-16, 0, 2.06784e-16, 0, 0, 4.35068e-17, 0.000870909, 2.11891e-16, 1.65152e-15, 0, 5.54925e-17, 1.36735e-18, 2.05691e-16, 0, 0.000391196, 3.8048e-17, 9.11451e-17, 0, 6.45003e-17, 0, 7.27287e-07, 8.78231e-18, 5.12035e-17, 0, 7.87576e-05, 2.17751e-17, 1.46726e-17, 1.09164e-17, 3.41583e-17, 5.50471e-18, 0, 1.14776e-17, 
Developability
0.00259271, 0.0106006, 0.00868577, 1.07319e-06, 0.0130846, 0.00679853, 1.00012e-06, 0.00179708, 0.000234455, 0.000356587, 6.15746e-05, 3.12626e-05, 0.00908981, 0.0059198, 7.86667e-07, 6.63757e-07, 0.00117794, 0.000369072, 7.82989e-07, 
