Planarity
1.90702e-17, 1.63333e-17, 9.18796e-17, 7.12608e-17, 7.35068e-17, 2.25312e-16, 3.71428e-18, 9.47525e-17, 1.27761e-16, 1.53821e-16, 1.23479e-16, 1.83254e-16, 2.17055e-18, 0, 1.3811e-17, 5.31375e-17, 2.56965e-17, 1.83279e-17, 7.66483e-17, 2.97513e-17, 1.23061e-16, 4.58149e-17, 7.25793e-17, 4.20092e-17, 5.59149e-18, 6.58188e-17, 3.23015e-17, 2.19482e-17, 5.27642e-18, 3.29365e-17, 2.43927e-17, 3.35811e-17, 2.59069e-17, 2.8014e-17, 4.15576e-18, 0, 2.43475e-17, 1.13125e-17, 1.47471e-17, 3.13731e-17, 
Developability
0, 0, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 
