Planarity
0, 0.0203759, 0, 0.00443224, 0.0788775, 0.0168265, 0.11688, 0.0228077, 5.15859e-18, 0.00906706, 0, 0.00181524, 2.12999e-18, 0.0111795, 0.131573, 0.0189214, 0.230808, 0.012436, 3.73491e-18, 0.00369791, 0, 0.00440375, 0.16727, 0.0117319, 0.217648, 0.00734373, 2.29731e-17, 1.86484e-05, 0.177914, 0.00735839, 0.158681, 0.00357598, 0.13949, 0.00357408, 0.195409, 0.0088026, 0.884601, 0.00170819, 0, 0.010231, 
Developability
