Planarity
6.61021e-18, 0, 5.1718e-17, 9.757e-17, 1.1365e-17, 9.73816e-17, 8.12436e-17, 3.64683e-17, 1.24298e-16, 0, 4.06664e-17, 3.03382e-17, 2.11334e-18, 0, 1.24622e-19, 0, 1.90236e-18, 0, 3.32935e-17, 3.65834e-17, 3.61382e-17, 3.63506e-17, 0, 1.21164e-17, 3.852e-17, 3.635e-17, 1.16425e-17, 1.21179e-17, 3.17471e-17, 6.05998e-18, 2.10064e-17, 1.81847e-17, 8.94776e-18, 6.06386e-18, 1.46791e-17, 1.21341e-17, 2.67643e-18, 0, 0, 0, 
Developability
