Planarity
5.43503e-17, 0, 1.36458e-16, 6.16534e-17, 1.26337e-16, 6.15105e-17, 7.60753e-17, 1.87296e-17, 1.20763e-16, 3.11838e-17, 2.19444e-16, 1.62014e-16, 2.72147e-16, 1.24534e-16, 1.02146e-16, 1.86681e-17, 6.90114e-17, 6.14123e-17, 2.6441e-16, 9.88608e-17, 2.3729e-16, 2.45567e-17, 5.11116e-17, 2.45528e-17, 5.95237e-17, 2.43721e-17, 2.72521e-17, 2.43769e-17, 3.19184e-17, 1.2191e-17, 2.016e-17, 6.07237e-18, 3.53758e-17, 4.86056e-17, 2.21955e-17, 6.09145e-18, 8.16605e-18, 1.5341e-18, 0, 3.81869e-18, 
Developability
