a, Fruling
0.487 , 664.952
0.488 , 664.947
0.489 , 664.943
0.49 , 664.938
0.491 , 664.933
0.492 , 664.929
0.493 , 664.924
0.494 , 664.919
0.495 , 664.914
0.496 , 664.91
0.497 , 664.905
0.498 , 664.9
0.499 , 664.895
0.5 , 664.891
0.501 , 664.886
0.502 , 664.881
0.503 , 664.876
0.504 , 664.871
0.505 , 664.866
0.506 , 664.861
0.507 , 664.856
0.508 , 664.851
0.509 , 664.846
0.51 , 664.841
0.511 , 664.836
0.512 , 664.832
0.513 , 664.826
0.514 , 664.821
0.515 , 664.816
0.516 , 664.811
0.517 , 664.806
0.518 , 664.801
0.519 , 664.796
0.52 , 664.791
0.521 , 664.786
0.522 , 664.781
0.523 , 664.776
0.524 , 664.77
0.525 , 664.765
0.526 , 664.76
0.527 , 664.755
0.528 , 664.75
0.529 , 664.744
0.53 , 664.739
0.531 , 664.734
0.532 , 664.729
0.533 , 664.723
0.534 , 664.718
0.535 , 664.713
0.536 , 664.707
0.537 , 664.702
0.538 , 664.697
0.539 , 664.691
0.54 , 664.686
0.541 , 664.68
0.542 , 664.675
0.543 , 664.67
0.544 , 664.664
0.545 , 664.659
0.546 , 664.653
0.547 , 664.648
0.548 , 664.642
0.549 , 664.637
0.55 , 664.631
0.551 , 664.625
0.552 , 664.62
0.553 , 664.614
0.554 , 664.609
0.555 , 664.603
0.556 , 664.597
0.557 , 664.592
0.558 , 664.586
0.559 , 664.58
0.56 , 664.575
0.561 , 664.569
0.562 , 664.563
0.563 , 664.558
0.564 , 664.552
0.565 , 664.546
0.566 , 664.54
0.567 , 664.535
0.568 , 664.529
0.569 , 664.523
0.57 , 664.517
0.571 , 664.511
0.572 , 664.505
0.573 , 664.499
0.574 , 664.494
0.575 , 664.488
0.576 , 664.482
0.577 , 664.476
0.578 , 664.47
0.579 , 664.464
0.58 , 664.458
0.581 , 664.452
0.582 , 664.446
0.583 , 664.44
0.584 , 664.434
0.585 , 664.428
0.586 , 664.422
0.587 , 664.415
0.588 , 664.409
0.589 , 664.403
0.59 , 664.397
0.591 , 664.391
0.592 , 664.385
0.593 , 664.379
0.594 , 664.372
0.595 , 664.366
0.596 , 664.36
0.597 , 664.354
0.598 , 664.347
0.599 , 664.341
0.6 , 664.335
0.601 , 664.329
0.602 , 664.322
0.603 , 664.316
0.604 , 664.309
0.605 , 664.303
0.606 , 664.297
0.607 , 664.29
0.608 , 664.284
0.609 , 664.277
0.61 , 664.271
0.611 , 664.265
0.612 , 664.258
0.613 , 664.252
0.614 , 664.245
0.615 , 664.239
0.616 , 664.232
0.617 , 664.225
0.618 , 664.219
0.619 , 664.212
0.62 , 664.206
0.621 , 664.199
0.622 , 664.192
0.623 , 664.186
0.624 , 664.179
0.625 , 664.172
0.626 , 664.166
0.627 , 664.159
0.628 , 664.152
0.629 , 664.146
0.63 , 664.139
0.631 , 664.132
0.632 , 664.125
0.633 , 664.118
0.634 , 664.112
0.635 , 664.105
0.636 , 664.098
0.637 , 664.091
0.638 , 664.084
0.639 , 664.077
0.64 , 664.07
0.641 , 664.063
0.642 , 664.056
0.643 , 664.049
0.644 , 664.042
0.645 , 664.035
0.646 , 664.028
0.647 , 664.021
0.648 , 664.014
0.649 , 664.007
0.65 , 664
0.651 , 663.993
0.652 , 663.986
0.653 , 663.979
0.654 , 663.972
0.655 , 663.964
0.656 , 663.957
0.657 , 663.95
0.658 , 663.943
0.659 , 663.936
0.66 , 663.928
0.661 , 663.921
0.662 , 663.914
0.663 , 663.907
0.664 , 663.899
0.665 , 663.892
0.666 , 663.885
0.667 , 663.877
0.668 , 663.87
0.669 , 663.862
0.67 , 663.855
0.671 , 663.848
0.672 , 663.84
0.673 , 663.833
0.674 , 663.825
0.675 , 663.818
0.676 , 663.81
0.677 , 663.803
0.678 , 663.795
0.679 , 663.788
0.68 , 663.78
0.681 , 663.772
0.682 , 663.765
0.683 , 663.757
0.684 , 663.75
0.685 , 663.742
0.686 , 663.734
0.687 , 663.727
0.688 , 663.719
0.689 , 663.711
0.69 , 663.703
0.691 , 663.696
0.692 , 663.688
0.693 , 663.68
0.694 , 663.672
0.695 , 663.664
0.696 , 663.657
0.697 , 663.649
0.698 , 663.641
0.699 , 663.633
0.7 , 663.625
0.701 , 663.617
0.702 , 663.609
0.703 , 663.601
0.704 , 663.593
0.705 , 663.585
0.706 , 663.577
0.707 , 663.569
0.708 , 663.561
0.709 , 663.553
0.71 , 663.545
0.711 , 663.537
0.712 , 663.529
0.713 , 663.521
0.714 , 663.513
0.715 , 663.504
0.716 , 663.496
0.717 , 663.488
0.718 , 663.48
0.719 , 663.472
0.72 , 663.463
0.721 , 663.455
0.722 , 663.447
0.723 , 663.439
0.724 , 663.43
0.725 , 663.422
0.726 , 663.414
0.727 , 663.405
0.728 , 663.397
0.729 , 663.388
0.73 , 663.38
0.731 , 663.372
0.732 , 663.363
0.733 , 663.355
0.734 , 663.346
0.735 , 663.338
0.736 , 663.329
0.737 , 663.321
0.738 , 663.312
0.739 , 663.303
0.74 , 663.295
0.741 , 663.286
0.742 , 663.278
0.743 , 663.269
0.744 , 663.26
0.745 , 663.252
0.746 , 663.243
0.747 , 663.234
0.748 , 663.225
0.749 , 663.217
0.75 , 663.208
0.751 , 663.199
0.752 , 663.19
0.753 , 663.181
0.754 , 663.173
0.755 , 663.164
0.756 , 663.155
0.757 , 663.146
0.758 , 663.137
0.759 , 663.128
0.76 , 663.119
0.761 , 663.11
0.762 , 663.101
0.763 , 663.092
0.764 , 663.083
0.765 , 663.074
0.766 , 663.065
0.767 , 663.056
0.768 , 663.047
0.769 , 663.038
0.77 , 663.029
0.771 , 663.02
0.772 , 663.01
0.773 , 663.001
0.774 , 662.992
0.775 , 662.983
0.776 , 662.974
0.777 , 662.964
0.778 , 662.955
0.779 , 662.946
0.78 , 662.937
0.781 , 662.927
0.782 , 662.918
0.783 , 662.908
0.784 , 662.899
0.785 , 662.89
0.786 , 662.88
0.787 , 662.871
0.788 , 662.861
0.789 , 662.852
0.79 , 662.842
0.791 , 662.833
0.792 , 662.823
0.793 , 662.814
0.794 , 662.804
0.795 , 662.795
0.796 , 662.785
0.797 , 662.776
0.798 , 662.766
0.799 , 662.756
0.8 , 662.747
0.801 , 662.737
0.802 , 662.727
0.803 , 662.717
0.804 , 662.708
0.805 , 662.698
0.806 , 662.688
0.807 , 662.678
0.808 , 662.669
0.809 , 662.659
0.81 , 662.649
0.811 , 662.639
0.812 , 662.629
0.813 , 662.619
0.814 , 662.609
0.815 , 662.599
0.816 , 662.589
0.817 , 662.579
0.818 , 662.569
0.819 , 662.559
0.82 , 662.549
0.821 , 662.539
0.822 , 662.529
0.823 , 662.519
0.824 , 662.509
0.825 , 662.499
0.826 , 662.489
0.827 , 662.479
0.828 , 662.468
0.829 , 662.458
0.83 , 662.448
0.831 , 662.438
0.832 , 662.427
0.833 , 662.417
0.834 , 662.407
0.835 , 662.397
0.836 , 662.386
0.837 , 662.376
0.838 , 662.365
0.839 , 662.355
0.84 , 662.345
0.841 , 662.334
0.842 , 662.324
0.843 , 662.313
0.844 , 662.303
0.845 , 662.292
0.846 , 662.282
0.847 , 662.271
0.848 , 662.261
0.849 , 662.25
0.85 , 662.24
0.851 , 662.229
0.852 , 662.218
0.853 , 662.208
0.854 , 662.197
0.855 , 662.186
0.856 , 662.176
0.857 , 662.165
0.858 , 662.154
0.859 , 662.143
0.86 , 662.133
0.861 , 662.122
0.862 , 662.111
0.863 , 662.1
0.864 , 662.089
0.865 , 662.078
0.866 , 662.067
0.867 , 662.056
0.868 , 662.046
0.869 , 662.035
0.87 , 662.024
0.871 , 662.013
0.872 , 662.002
0.873 , 661.991
0.874 , 661.979
0.875 , 661.968
0.876 , 661.957
0.877 , 661.946
0.878 , 661.935
0.879 , 661.924
0.88 , 661.913
0.881 , 661.902
0.882 , 661.89
0.883 , 661.879
0.884 , 661.868
0.885 , 661.857
0.886 , 661.845
0.887 , 661.834
0.888 , 661.823
0.889 , 661.811
0.89 , 661.8
0.891 , 661.789
0.892 , 661.777
0.893 , 661.766
0.894 , 661.754
0.895 , 661.743
0.896 , 661.731
0.897 , 661.72
0.898 , 661.708
0.899 , 661.697
0.9 , 661.685
0.901 , 661.674
0.902 , 661.662
0.903 , 661.651
0.904 , 661.639
0.905 , 661.627
0.906 , 661.616
0.907 , 661.604
0.908 , 661.592
0.909 , 661.58
0.91 , 661.569
0.911 , 661.557
0.912 , 661.545
0.913 , 661.533
0.914 , 661.522
0.915 , 661.51
0.916 , 661.498
0.917 , 661.486
0.918 , 661.474
0.919 , 661.462
0.92 , 661.45
0.921 , 661.438
0.922 , 661.426
0.923 , 661.414
0.924 , 661.402
0.925 , 661.39
0.926 , 661.378
0.927 , 661.366
0.928 , 661.354
0.929 , 661.342
0.93 , 661.33
0.931 , 661.318
0.932 , 661.305
0.933 , 661.293
0.934 , 661.281
0.935 , 661.269
0.936 , 661.257
0.937 , 661.244
0.938 , 661.232
0.939 , 661.22
0.94 , 661.207
0.941 , 661.195
0.942 , 661.183
0.943 , 661.17
0.944 , 661.158
0.945 , 661.146
0.946 , 661.133
0.947 , 661.121
0.948 , 661.108
0.949 , 661.096
0.95 , 661.083
0.951 , 661.071
0.952 , 661.058
0.953 , 661.046
0.954 , 661.033
0.955 , 661.02
0.956 , 661.008
0.957 , 660.995
0.958 , 660.982
0.959 , 660.97
0.96 , 660.957
0.961 , 660.944
0.962 , 660.932
0.963 , 660.919
0.964 , 660.906
0.965 , 660.893
0.966 , 660.88
0.967 , 660.868
0.968 , 660.855
0.969 , 660.842
0.97 , 660.829
0.971 , 660.816
0.972 , 660.803
0.973 , 660.79
0.974 , 660.777
0.975 , 660.764
0.976 , 660.751
0.977 , 660.738
0.978 , 660.725
0.979 , 660.712
0.98 , 660.699
0.981 , 660.686
0.982 , 660.673
0.983 , 660.66
0.984 , 660.647
0.985 , 660.633
0.986 , 660.62
0.987 , 660.607
0.988 , 660.594
0.989 , 660.58
0.99 , 660.567
0.991 , 660.554
0.992 , 660.541
0.993 , 660.527
0.994 , 660.514
0.995 , 660.501
0.996 , 660.487
0.997 , 660.474
0.998 , 660.46
0.999 , 660.447
1 , 660.434
1.001 , 660.42
1.002 , 660.407
1.003 , 660.393
1.004 , 660.38
1.005 , 660.366
1.006 , 660.352
1.007 , 660.339
1.008 , 660.325
1.009 , 660.312
1.01 , 660.298
1.011 , 660.284
1.012 , 660.271
1.013 , 660.257
1.014 , 660.243
1.015 , 660.23
1.016 , 660.216
1.017 , 660.202
1.018 , 660.188
1.019 , 660.175
1.02 , 660.161
1.021 , 660.147
1.022 , 660.133
1.023 , 660.119
1.024 , 660.105
1.025 , 660.091
1.026 , 660.078
1.027 , 660.064
1.028 , 660.05
1.029 , 660.036
1.03 , 660.022
1.031 , 660.008
1.032 , 659.994
1.033 , 659.98
1.034 , 659.966
1.035 , 659.952
1.036 , 659.937
1.037 , 659.923
1.038 , 659.909
1.039 , 659.895
1.04 , 659.881
1.041 , 659.867
1.042 , 659.853
1.043 , 659.838
1.044 , 659.824
1.045 , 659.81
1.046 , 659.796
1.047 , 659.781
1.048 , 659.767
1.049 , 659.753
1.05 , 659.739
1.051 , 659.724
1.052 , 659.71
1.053 , 659.695
1.054 , 659.681
1.055 , 659.667
1.056 , 659.652
1.057 , 659.638
1.058 , 659.623
1.059 , 659.609
1.06 , 659.594
1.061 , 659.58
1.062 , 659.565
1.063 , 659.551
1.064 , 659.536
1.065 , 659.522
1.066 , 659.507
1.067 , 659.493
1.068 , 659.478
1.069 , 659.463
1.07 , 659.449
1.071 , 659.434
1.072 , 659.42
1.073 , 659.405
1.074 , 659.39
1.075 , 659.375
1.076 , 659.361
1.077 , 659.346
1.078 , 659.331
1.079 , 659.317
1.08 , 659.302
1.081 , 659.287
1.082 , 659.272
1.083 , 659.257
1.084 , 659.243
1.085 , 659.228
1.086 , 659.213
1.087 , 659.198
1.088 , 659.183
1.089 , 659.168
1.09 , 659.153
1.091 , 659.138
1.092 , 659.123
1.093 , 659.108
1.094 , 659.094
1.095 , 659.079
1.096 , 659.064
1.097 , 659.049
1.098 , 659.034
1.099 , 659.019
1.1 , 659.004
1.101 , 658.988
1.102 , 658.973
1.103 , 658.958
1.104 , 658.943
1.105 , 658.928
1.106 , 658.913
1.107 , 658.898
1.108 , 658.883
1.109 , 658.868
1.11 , 658.853
1.111 , 658.837
1.112 , 658.822
1.113 , 658.807
1.114 , 658.792
1.115 , 658.777
1.116 , 658.761
1.117 , 658.746
1.118 , 658.731
1.119 , 658.716
1.12 , 658.7
1.121 , 658.685
1.122 , 658.67
1.123 , 658.655
1.124 , 658.639
1.125 , 658.624
1.126 , 658.609
1.127 , 658.593
1.128 , 658.578
1.129 , 658.563
1.13 , 658.547
1.131 , 658.532
1.132 , 658.517
1.133 , 658.501
1.134 , 658.486
1.135 , 658.471
1.136 , 658.455
1.137 , 658.44
1.138 , 658.424
1.139 , 658.409
1.14 , 658.394
1.141 , 658.378
1.142 , 658.363
1.143 , 658.347
1.144 , 658.332
1.145 , 658.316
1.146 , 658.301
1.147 , 658.285
1.148 , 658.27
1.149 , 658.255
1.15 , 658.239
1.151 , 658.224
1.152 , 658.208
1.153 , 658.193
1.154 , 658.177
1.155 , 658.162
1.156 , 658.146
1.157 , 658.131
1.158 , 658.115
1.159 , 658.1
1.16 , 658.084
1.161 , 658.069
1.162 , 658.053
1.163 , 658.038
1.164 , 658.022
1.165 , 658.007
1.166 , 657.991
1.167 , 657.976
1.168 , 657.96
1.169 , 657.945
1.17 , 657.929
1.171 , 657.913
1.172 , 657.898
1.173 , 657.882
1.174 , 657.867
1.175 , 657.851
1.176 , 657.836
1.177 , 657.82
1.178 , 657.805
1.179 , 657.789
1.18 , 657.774
1.181 , 657.758
1.182 , 657.743
1.183 , 657.727
1.184 , 657.712
1.185 , 657.696
1.186 , 657.681
1.187 , 657.665
1.188 , 657.65
1.189 , 657.634
1.19 , 657.619
1.191 , 657.603
1.192 , 657.588
1.193 , 657.573
1.194 , 657.557
1.195 , 657.542
1.196 , 657.526
1.197 , 657.511
1.198 , 657.495
1.199 , 657.48
1.2 , 657.465
1.201 , 657.449
1.202 , 657.434
1.203 , 657.418
1.204 , 657.403
1.205 , 657.388
1.206 , 657.372
1.207 , 657.357
1.208 , 657.342
1.209 , 657.319
1.21 , 657.284
1.211 , 657.248
1.212 , 657.213
1.213 , 657.178
1.214 , 657.143
1.215 , 657.107
1.216 , 657.072
1.217 , 657.037
1.218 , 657.001
1.219 , 656.966
1.22 , 656.93
1.221 , 656.895
1.222 , 656.86
1.223 , 656.824
1.224 , 656.788
1.225 , 656.753
4.367 , 0
4.368 , 0
4.369 , 0
4.37 , 0
4.371 , 0
4.372 , 0
4.373 , 0
4.374 , 0
4.375 , 8.41742
4.376 , 13.6238
4.377 , 17.2203
4.378 , 18.9073
4.379 , 20.5956
4.38 , 24.3619
4.381 , 26.2094
4.382 , 30.1248
4.383 , 34.1839
4.384 , 36.2982
4.385 , 38.4143
4.386 , 44.6702
4.387 , 47.0032
4.388 , 53.3618
4.389 , 55.8859
4.39 , 58.412
4.391 , 60.9401
4.392 , 63.4706
4.393 , 66.0034
4.394 , 68.5387
4.395 , 71.0767
4.396 , 73.6175
4.397 , 76.1611
4.398 , 78.7078
4.399 , 81.2577
4.4 , 83.8109
4.401 , 86.3676
4.402 , 88.9278
4.403 , 91.4918
4.404 , 94.0596
4.405 , 96.6314
4.406 , 99.2074
4.407 , 101.788
4.408 , 104.372
4.409 , 106.962
4.41 , 109.556
4.411 , 112.154
4.412 , 114.758
4.413 , 117.367
4.414 , 119.982
4.415 , 122.602
4.416 , 125.169
4.417 , 127.724
4.418 , 130.285
4.419 , 132.852
4.42 , 135.427
4.421 , 138.009
4.422 , 140.597
4.423 , 143.193
4.424 , 145.797
4.425 , 148.408
4.426 , 151.027
4.427 , 153.653
4.428 , 156.288
4.429 , 158.932
4.43 , 161.584
4.431 , 164.144
4.432 , 166.705
4.433 , 169.274
4.434 , 171.85
4.435 , 174.436
4.436 , 177.03
4.437 , 179.633
4.438 , 182.244
4.439 , 184.866
4.44 , 187.496
4.441 , 190.136
4.442 , 192.786
4.443 , 195.446
4.444 , 198.116
4.445 , 200.797
4.446 , 203.488
4.447 , 206.19
4.448 , 208.904
4.449 , 211.629
4.45 , 214.308
4.451 , 216.972
4.452 , 219.649
4.453 , 222.339
4.454 , 225.042
4.455 , 227.758
4.456 , 230.488
4.457 , 233.231
4.458 , 235.989
4.459 , 238.761
4.46 , 241.548
4.461 , 244.35
4.462 , 247.167
4.463 , 250
4.464 , 252.849
4.465 , 255.715
4.466 , 258.597
4.467 , 261.496
4.468 , 264.412
4.469 , 267.347
4.47 , 270.3
4.471 , 273.271
4.472 , 276.155
4.473 , 279.057
4.474 , 281.978
4.475 , 284.92
4.476 , 287.883
4.477 , 290.868
4.478 , 293.874
4.479 , 296.903
4.48 , 299.955
4.481 , 303.03
4.482 , 306.129
4.483 , 309.191
4.484 , 312.187
4.485 , 315.208
4.486 , 318.255
4.487 , 321.329
4.488 , 324.431
4.489 , 327.547
4.49 , 330.482
4.491 , 333.445
4.492 , 336.438
4.493 , 339.46
4.494 , 342.514
4.495 , 345.558
4.496 , 348.352
4.497 , 351.177
4.498 , 354.032
4.499 , 356.919
4.5 , 359.781
4.501 , 362.642
4.502 , 365.536
4.503 , 368.467
4.504 , 371.434
4.505 , 374.364
4.506 , 376.974
4.507 , 379.618
4.508 , 382.298
4.509 , 385.013
4.51 , 387.766
4.511 , 390.559
4.512 , 393.392
4.513 , 396.268
4.514 , 399.188
4.515 , 402.155
4.516 , 405.169
4.517 , 408.233
4.518 , 411.349
4.519 , 414.52
4.52 , 417.747
4.521 , 420.856
4.522 , 422.754
4.523 , 424.666
4.524 , 426.59
4.525 , 428.529
4.526 , 430.48
4.527 , 432.446
4.528 , 434.426
4.529 , 436.421
4.53 , 438.431
4.531 , 440.456
4.532 , 442.497
4.533 , 444.554
4.534 , 446.628
4.535 , 448.718
4.536 , 450.825
4.537 , 452.951
