Planarity
0, 6.4994e-18, 2.37207e-18, 1.56429e-18, 9.27112e-18, 1.22087e-17, 0, 5.97279e-18, 2.962e-17, 5.29988e-17, 1.17354e-17, 2.93035e-17, 0, 1.98643e-17, 2.95714e-18, 3.56986e-17, 4.79026e-17, 4.21578e-17, 2.14568e-18, 0, 
Developability
