Planarity
0, 1.28403e-16, 7.55823e-17, 1.11568e-16, 2.65409e-16, 1.01294e-17, 1.35499e-05, 0, 9.45773e-17, 2.02262e-17, 1.09407e-16, 3.03242e-17, 6.9052e-05, 2.02089e-17, 8.89398e-18, 1.26274e-18, 1.06872e-16, 6.3127e-19, 3.68848e-16, 2.54075e-18, 0.000149241, 0, 2.35676e-17, 5.05003e-18, 1.65014e-16, 4.04058e-17, 1.26005e-05, 2.02075e-17, 0, 0, 2.08076e-05, 1.01116e-17, 7.65012e-17, 0, 2.49198e-16, 5.06316e-18, 3.5405e-17, 0, 0, 0, 
Developability
0.00757825, -0.00404503, -0.00178205, -0.000283149, 0.000247775, -0.000382481, -0.00237066, -0.00178772, 0.000700892, 0.00124091, -0.000422604, -0.00247303, -0.0021504, 0.000676964, 0.00263628, 0.000316798, -0.00322415, -0.00539395, -0.00846188, 
