Planarity
2.20692e-16, 2.08074e-16, 4.83818e-16, 3.92284e-16, 4.51813e-16, 3.58039e-17, 5.67522e-17, 1.5575e-16, 2.44548e-16, 2.17411e-16, 2.85505e-17, 3.83399e-17, 1.88733e-16, 1.5326e-16, 1.35045e-16, 1.13944e-16, 5.38928e-17, 8.05104e-17, 8.64153e-17, 4.03002e-17, 1.73716e-16, 2.15209e-16, 5.90283e-17, 2.42464e-16, 2.93365e-16, 2.69859e-17, 1.52618e-16, 2.4335e-16, 5.29318e-17, 1.76157e-16, 1.33495e-16, 6.79366e-17, 2.66774e-17, 9.54194e-17, 7.14531e-17, 1.36846e-17, 1.05566e-18, 2.20433e-16, 1.14196e-16, 2.4627e-16, 2.29613e-17, 9.39279e-17, 2.85604e-17, 6.67407e-17, 2.82671e-17, 5.31796e-17, 5.25889e-18, 3.97606e-17, 8.48291e-18, 5.94507e-17, 
Developability
