Planarity
8.62797e-17, 7.89506e-17, 3.49117e-17, 5.87541e-17, 2.9761e-17, 5.87182e-17, 2.55687e-17, 1.40847e-16, 3.45889e-17, 8.2562e-17, 4.41149e-17, 1.76871e-17, 3.29033e-17, 4.71537e-17, 1.85264e-17, 1.00178e-16, 2.64225e-17, 5.89149e-18, 0, 0, 6.4772e-18, 1.73145e-17, 1.55935e-17, 2.30885e-17, 1.73411e-17, 1.15455e-17, 4.33173e-17, 5.76656e-17, 4.26221e-17, 2.3076e-17, 3.64799e-17, 1.03891e-16, 1.46746e-17, 5.74905e-18, 2.31278e-18, 1.15093e-17, 1.40111e-17, 1.01347e-17, 6.04446e-19, 3.80783e-18, 
Developability
