Planarity
3.86654e-17, 1.43672e-16, 2.24433e-16, 1.91521e-16, 1.64981e-16, 2.45129e-16, 1.51806e-16, 6.3704e-17, 1.53251e-16, 2.96222e-17, 8.3213e-17, 1.8427e-16, 1.23645e-16, 1.35206e-16, 2.58179e-16, 7.37948e-17, 3.17838e-16, 1.60003e-16, 1.10765e-16, 3.71851e-17, 2.45604e-17, 2.46592e-17, 1.03784e-16, 7.40593e-17, 5.0706e-17, 1.23592e-17, 8.97571e-18, 1.11403e-16, 1.85368e-17, 7.16516e-17, 7.40265e-17, 1.19436e-16, 1.27642e-17, 3.00857e-17, 4.64021e-17, 6.00456e-18, 3.44921e-17, 2.71445e-17, 0, 1.53231e-17, 
Developability
