Planarity
0, 3.26106e-17, 2.23736e-15, 1.24841e-17, 1.40006e-15, 6.23745e-18, 2.45173e-15, 4.36386e-17, 1.75548e-15, 3.11581e-17, 3.08329e-15, 1.24596e-17, 1.41624e-15, 5.44992e-18, 9.07216e-15, 7.78445e-19, 2.52333e-14, 0, 5.60918e-15, 0, 1.65884e-14, 0, 4.50913e-15, 0, 9.00637e-15, 0, 5.60746e-15, 0, 6.30014e-15, 1.86883e-17, 1.13312e-15, 0, 4.1845e-15, 1.87002e-17, 1.26708e-15, 0, 1.86393e-15, 3.14005e-18, 0, 0, 
Developability
