Planarity
0, 9.09996e-19, 1.51047e-16, 0, 2.38091e-17, 9.92966e-18, 1.09245e-16, 0, 9.19003e-06, 1.01443e-17, 9.74307e-18, 0, 1.01188e-16, 0, 0, 0, 2.93499e-17, 2.5282e-18, 6.52177e-17, 0, 6.69032e-17, 2.55397e-18, 1.32243e-16, 1.00668e-17, 0.00020726, 3.03573e-17, 3.60896e-18, 0, 1.03758e-05, 6.17799e-17, 1.12766e-17, 0, 5.37084e-05, 1.02091e-17, 0, 1.02742e-17, 0, 5.09838e-18, 0.0113289, 5.46979e-17, 
Developability
