Planarity
0, 3.59336e-17, 3.24245e-16, 7.17041e-17, 1.45064e-16, 2.55762e-17, 4.69686e-17, 0, 3.82044e-15, 2.03225e-17, 1.37328e-14, 1.76131e-16, 1.04784e-14, 4.14782e-17, 8.29342e-15, 9.34204e-17, 6.73384e-15, 6.23548e-17, 5.42281e-15, 5.75959e-17, 4.26167e-15, 4.17011e-17, 3.6108e-15, 2.08948e-17, 4.43046e-14, 1.57124e-16, 2.87882e-15, 1.03044e-16, 3.17167e-15, 6.18634e-17, 8.88727e-17, 2.05835e-17, 1.99684e-16, 6.16108e-17, 9.88686e-13, 3.07703e-17, 1.27786e-12, 1.02922e-17, 2.9696e-12, 0, 
Developability
