Planarity
4.3993e-17, 3.25923e-17, 1.35886e-17, 4.7743e-17, 1.16108e-16, 1.44544e-16, 6.86124e-17, 1.32837e-16, 6.56596e-17, 1.25316e-16, 1.98365e-17, 1.99327e-16, 7.59612e-17, 0, 1.66586e-16, 2.59323e-16, 2.55089e-16, 3.93841e-16, 1.74375e-16, 7.40847e-17, 6.80877e-17, 2.93846e-16, 1.62519e-16, 7.33097e-17, 4.19647e-16, 6.09823e-17, 1.1422e-16, 1.21775e-17, 6.66966e-17, 5.84724e-17, 1.90414e-17, 3.50889e-17, 4.2214e-17, 7.34443e-17, 9.11367e-17, 2.45444e-17, 1.97504e-17, 3.716e-17, 0, 1.2066e-17, 
Developability
