Planarity
3.7279e-08, 5.47675e-08, 5.54307e-17, 5.48147e-08, 1.07182e-16, 1.31712e-08, 7.30638e-17, 1.10761e-08, 1.8894e-17, 9.43988e-09, 1.15419e-08, 7.68018e-09, 1.18964e-16, 7.67865e-09, 4.6139e-09, 5.22482e-10, 3.47997e-16, 1.2517e-09, 4.66849e-16, 1.24911e-09, 8.17067e-10, 1.29635e-08, 1.13391e-16, 5.27897e-10, 3.69284e-17, 6.13931e-10, 0, 7.22531e-10, 0, 8.62203e-10, 5.33829e-17, 1.0458e-09, 1.76743e-17, 1.2934e-09, 1.75811e-17, 1.6377e-09, 5.25215e-17, 2.13451e-09, 6.97906e-17, 2.88472e-09, 1.83387e-11, 6.86643e-08, 7.56704e-17, 3.44578e-08, 2.52288e-17, 3.139e-08, 1.75945e-08, 2.71259e-07, 5.84815e-16, 1.15028e-07, 5.88503e-16, 0, 
Developability
0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 8.88178e-16, 0, 8.88178e-16, 8.88178e-16, 0, 0, 8.88178e-16, 8.88178e-16, 8.88178e-16, 0, 8.88178e-16, 8.88178e-16, 8.88178e-16, 0, 0, 8.88178e-16, 0, 
