Planarity
0, 3.49261e-16, 0, 0, 0, 0, 1.13383e-17, 1.95186e-15, 1.51275e-17, 1.44761e-15, 0, 6.7494e-16, 2.2721e-17, 1.87812e-15, 2.27342e-17, 7.53362e-15, 7.58172e-18, 7.67693e-15, 1.51685e-17, 9.25879e-15, 0, 9.52843e-15, 1.52658e-17, 2.40536e-14, 0, 1.34379e-14, 1.13716e-17, 1.38069e-14, 1.1366e-17, 1.25662e-14, 1.89326e-17, 2.7078e-15, 0, 3.22023e-15, 0, 1.2666e-15, 7.55918e-18, 7.69536e-16, 7.55494e-18, 8.5376e-16, 
Developability
0, 0, 8.88178e-16, 8.88178e-16, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 8.88178e-16, 8.88178e-16, 0, 
