Planarity
8.40967e-08, 8.38348e-09, 1.23864e-17, 8.89844e-08, 1.6129e-17, 1.50361e-08, 3.25661e-17, 1.2725e-08, 1.65e-17, 1.09051e-08, 1.82178e-08, 1.52135e-08, 1.66182e-16, 4.8361e-09, 5.96441e-09, 1.87702e-09, 1.76138e-16, 9.30415e-10, 1.08712e-16, 9.45747e-10, 2.52161e-08, 1.26353e-08, 0, 1.12727e-10, 1.33104e-16, 1.29127e-10, 2.47683e-16, 1.49345e-10, 3.28311e-17, 1.74649e-10, 2.61436e-16, 2.06874e-10, 2.27908e-16, 2.48749e-10, 1.623e-17, 3.04463e-10, 6.47585e-17, 3.80693e-10, 1.5826e-09, 1.76679e-09, 4.63467e-17, 1.74202e-09, 6.10299e-09, 1.31944e-08, 1.95043e-17, 1.95537e-09, 3.90263e-18, 1.84686e-09, 1.59226e-08, 2.58472e-08, 3.13551e-17, 7.72627e-09, 
Developability
0, 0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 
