Planarity
0, 0, 0, 0, 0, 0, 1.13383e-17, 1.54469e-17, 1.51275e-17, 7.24058e-18, 0, 4.66655e-17, 2.2721e-17, 4.45308e-17, 2.27342e-17, 6.7069e-17, 7.58172e-18, 0, 1.51685e-17, 5.39848e-18, 0, 5.42173e-18, 1.52658e-17, 2.07324e-17, 0, 1.65069e-17, 1.13716e-17, 2.01823e-17, 1.1366e-17, 2.03448e-17, 1.89326e-17, 3.22707e-17, 0, 0, 0, 0, 7.55918e-18, 6.91049e-18, 7.55494e-18, 0, 
Developability
0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 8.88178e-16, 8.88178e-16, 0, 
