Planarity
0, 1.69733e-16, 2.75549e-16, 0, 2.40586e-17, 3.5976e-17, 1.44876e-17, 9.49936e-17, 6.01703e-17, 1.90962e-16, 9.98219e-17, 2.10446e-16, 0, 6.14744e-17, 4.64127e-17, 1.90221e-17, 1.22987e-16, 1.24434e-16, 1.14207e-16, 9.20632e-17, 6.02431e-17, 2.46062e-16, 1.20983e-16, 5.37634e-16, 1.44494e-16, 3.69064e-16, 2.54964e-17, 1.46308e-16, 2.88396e-17, 6.69866e-17, 7.84852e-17, 9.66396e-17, 7.05488e-17, 1.54906e-17, 1.53184e-16, 4.3197e-17, 1.09631e-16, 9.59255e-17, 2.68611e-17, 2.30985e-16, 
Developability
0, 0, 0, 8.88178e-16, 0, 8.88178e-16, 0, 0, 0, 0, 0, 8.88178e-16, 8.88178e-16, 0, 0, 0, 0, 8.88178e-16, 0, 
