Planarity
5.34744e-26, 1.52354e-16, 1.45875e-08, 0, 1.16732e-10, 1.79001e-17, 1.46858e-09, 2.04514e-17, 8.79616e-09, 5.10587e-17, 7.20721e-09, 1.03241e-16, 4.21021e-09, 5.86299e-17, 7.67757e-10, 5.99982e-17, 1.69258e-09, 1.62286e-16, 2.2556e-09, 1.17704e-16, 1.12168e-09, 1.45722e-16, 7.66205e-10, 2.30288e-16, 2.49444e-09, 1.69983e-16, 3.59105e-09, 1.37985e-16, 3.98958e-09, 7.01495e-17, 2.33233e-09, 1.76719e-17, 3.18412e-09, 2.67286e-16, 4.48015e-09, 1.86075e-16, 2.51301e-09, 1.75896e-16, 1.10171e-09, 3.3017e-17, 2.5985e-10, 6.51895e-17, 5.68497e-12, 1.61119e-16, 3.32948e-10, 5.26982e-16, 1.35317e-09, 1.40565e-16, 2.26486e-09, 5.17922e-16, 4.73442e-09, 6.63887e-16, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 8.88178e-16, 0, 
