Planarity
1.62375e-15, 1.65876e-16, 1.80159e-15, 5.00685e-17, 3.55649e-15, 2.56424e-18, 2.93582e-13, 5.08535e-17, 2.44574e-13, 4.06687e-17, 3.07925e-16, 4.04923e-17, 1.8352e-13, 1.23716e-16, 1.46249e-13, 1.13496e-16, 1.18451e-13, 9.29439e-17, 9.68868e-14, 2.08044e-17, 8.0755e-14, 7.24516e-17, 6.75611e-14, 7.25539e-17, 5.71927e-14, 1.76496e-16, 6.3629e-13, 1.45639e-16, 2.4167e-15, 5.13008e-17, 2.42245e-15, 7.17759e-17, 1.55183e-15, 3.06278e-17, 2.79956e-14, 1.53348e-17, 4.04263e-15, 5.13233e-18, 0, 5.6243e-18, 
Developability
