Planarity
1.77622e-15, 1.65876e-16, 1.70638e-15, 5.00685e-17, 3.39385e-15, 2.56424e-18, 2.41434e-13, 5.08535e-17, 1.82565e-13, 4.06687e-17, 9.10201e-17, 4.04923e-17, 1.8801e-13, 1.23716e-16, 1.50862e-13, 1.13496e-16, 1.22662e-13, 9.29439e-17, 9.99257e-14, 2.08044e-17, 8.35942e-14, 7.24516e-17, 6.98293e-14, 7.25539e-17, 5.90003e-14, 1.76496e-16, 6.50957e-13, 1.45639e-16, 2.18189e-15, 5.13008e-17, 2.19189e-15, 7.17759e-17, 1.08029e-15, 3.06278e-17, 2.71364e-14, 1.53348e-17, 8.27066e-15, 5.13233e-18, 0, 5.6243e-18, 
Developability
