Planarity
1.81262e-15, 1.65876e-16, 1.73779e-15, 5.00685e-17, 3.23354e-15, 2.56424e-18, 2.11544e-13, 5.08535e-17, 1.46529e-13, 4.06687e-17, 3.11924e-16, 4.04923e-17, 1.89345e-13, 1.23716e-16, 1.52221e-13, 1.13496e-16, 1.23743e-13, 9.29439e-17, 1.01123e-13, 2.08044e-17, 8.46619e-14, 7.24516e-17, 7.06291e-14, 7.25539e-17, 5.98539e-14, 1.76496e-16, 6.55931e-13, 1.45639e-16, 1.98798e-15, 5.13008e-17, 1.87764e-15, 7.17759e-17, 9.53931e-16, 3.06278e-17, 2.64848e-14, 1.53348e-17, 3.15857e-15, 5.13233e-18, 0, 5.6243e-18, 
Developability
