Planarity
0, 1.36774e-16, 3.67578e-17, 1.09959e-16, 3.45451e-17, 7.88909e-17, 7.57659e-17, 1.21203e-17, 4.40267e-17, 4.88459e-17, 2.04334e-16, 3.1765e-17, 2.49188e-16, 1.00446e-16, 8.95647e-18, 4.08712e-17, 1.95529e-16, 4.79638e-17, 4.82418e-16, 6.61934e-17, 1.34783e-16, 5.88713e-17, 5.5744e-17, 1.15775e-17, 4.39224e-17, 5.71426e-17, 1.01986e-16, 4.52445e-17, 1.29906e-17, 5.60377e-17, 2.65472e-17, 3.32912e-17, 7.80889e-17, 1.09548e-17, 6.07024e-17, 1.07509e-17, 1.86729e-17, 5.25797e-18, 4.93548e-19, 1.06746e-18, 
Developability
