Planarity
4.61914e-18, 1.65876e-16, 8.49036e-17, 5.00685e-17, 8.72632e-17, 2.56424e-18, 1.90083e-16, 5.08535e-17, 1.88521e-16, 4.06687e-17, 0, 4.04923e-17, 1.31591e-17, 1.23716e-16, 2.07906e-16, 1.13496e-16, 2.57574e-16, 9.29439e-17, 8.46536e-17, 2.08044e-17, 1.06258e-16, 7.24516e-17, 3.40215e-17, 7.25539e-17, 3.19929e-18, 1.76496e-16, 5.90005e-17, 1.45639e-16, 9.16686e-18, 5.13008e-17, 5.01379e-17, 7.17759e-17, 2.6032e-17, 3.06278e-17, 1.70559e-17, 1.53348e-17, 2.63556e-17, 5.13233e-18, 1.89426e-17, 5.6243e-18, 
Developability
