Planarity
1.55481e-16, 3.33956e-16, 1.14243e-16, 2.08205e-16, 1.47582e-16, 2.20846e-16, 1.97489e-16, 4.38686e-17, 2.49143e-16, 2.91045e-16, 2.5878e-16, 2.01374e-16, 1.39718e-16, 4.85658e-17, 6.70858e-17, 1.24782e-16, 6.82203e-17, 1.38564e-16, 2.65411e-16, 1.87621e-17, 8.04736e-17, 7.14644e-17, 3.21166e-16, 4.90347e-17, 2.0014e-16, 1.05974e-16, 1.06298e-16, 1.3302e-16, 1.46341e-16, 8.40466e-17, 9.69318e-18, 0, 1.57946e-17, 7.75536e-18, 1.09903e-16, 2.35235e-16, 1.72474e-16, 8.75399e-17, 1.42078e-16, 4.87398e-17, 8.17439e-17, 2.67728e-16, 4.91599e-17, 0, 3.26671e-17, 1.28733e-16, 1.0431e-17, 1.28499e-16, 7.46801e-17, 0, 8.68333e-17, 3.20773e-17, 9.31905e-17, 6.28404e-17, 1.93685e-17, 1.23999e-16, 3.5072e-17, 1.38217e-16, 3.58072e-17, 6.10264e-17, 8.43797e-17, 8.73498e-17, 
Developability
