Planarity
2.6312e-17, 7.27164e-17, 1.60713e-17, 4.44815e-17, 1.96478e-17, 1.6687e-17, 1.15793e-17, 1.66943e-17, 8.9406e-17, 1.67024e-17, 7.29875e-17, 2.78514e-17, 0, 5.57308e-18, 0, 0, 2.69027e-19, 0, 0, 0, 0, 1.11583e-17, 3.57938e-17, 6.13617e-17, 1.55136e-17, 0, 7.70026e-18, 0, 2.36714e-18, 1.11419e-17, 3.54651e-17, 2.78389e-17, 0, 5.56472e-18, 2.04207e-17, 8.34288e-18, 5.42126e-18, 0, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, -8.88178e-16, -8.88178e-16, 0, 0, 
