Planarity
2.38783e-22, 4.39193e-16, 9.9227e-19, 0, 1.05189e-17, 8.58456e-16, 6.97353e-18, 9.43507e-16, 3.48924e-17, 4.96877e-16, 4.19001e-17, 1.10398e-15, 4.19279e-17, 2.37821e-16, 8.39055e-17, 5.38939e-16, 3.49779e-17, 2.67832e-16, 6.99811e-18, 7.04504e-15, 3.49979e-18, 2.29958e-15, 1.7609e-18, 2.23601e-14, 0, 1.42496e-15, 3.49848e-18, 1.65368e-15, 0, 3.43985e-15, 4.89309e-17, 5.37189e-16, 9.78e-17, 2.37962e-15, 8.37712e-17, 1.43885e-15, 1.3952e-17, 7.02553e-16, 3.48555e-17, 4.61327e-16, 
Developability
0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 8.88178e-16, 
