Planarity
0, 1.00533e-16, 8.82922e-17, 2.59338e-17, 0, 1.80337e-17, 0, 3.61941e-18, 2.8217e-17, 5.8308e-17, 5.67435e-17, 6.59592e-17, 4.54832e-17, 1.17842e-16, 3.97733e-17, 1.47944e-16, 1.24678e-16, 1.33578e-16, 0, 1.56038e-16, 2.94537e-17, 1.50244e-16, 2.22733e-17, 8.49165e-17, 2.20649e-17, 5.85784e-17, 7.08772e-17, 8.68124e-17, 3.22407e-17, 8.54533e-17, 1.05546e-17, 0, 1.23843e-16, 1.63631e-16, 1.30465e-16, 5.29862e-17, 1.53448e-16, 1.39958e-16, 1.95934e-16, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 
