Planarity
4.71007e-17, 5.62252e-16, 8.82922e-17, 2.59338e-17, 0, 0, 4.26208e-16, 0, 2.22917e-16, 2.8217e-17, 1.60195e-16, 5.67435e-17, 4.54832e-17, 7.21774e-16, 3.97733e-17, 1.12308e-15, 1.24678e-16, 5.01367e-17, 0, 1.30236e-15, 2.94537e-17, 2.04827e-15, 2.22733e-17, 3.68819e-14, 2.20649e-17, 2.74145e-15, 7.08772e-17, 1.33287e-15, 3.22407e-17, 7.24229e-17, 1.05546e-17, 5.21735e-16, 1.23843e-16, 1.30465e-16, 6.60723e-16, 6.13977e-16, 1.39958e-16, 6.16546e-16, 0, 0, 
Developability
0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8.88178e-16, 0, 0, 0, 0, 0, 0, 0, 
