Planarity
0, 2.16601e-18, 1.84223e-16, 4.10033e-19, 6.0558e-17, 4.09939e-19, 0, 8.12884e-17, 1.09171e-16, 1.3053e-17, 1.54259e-16, 5.22047e-17, 4.96598e-16, 2.17492e-17, 3.14244e-16, 4.29723e-18, 2.0791e-15, 8.6737e-18, 1.5535e-17, 6.08918e-17, 7.8449e-17, 2.17458e-17, 1.24474e-14, 6.95828e-17, 1.07931e-16, 4.98691e-17, 6.76382e-16, 1.28889e-17, 2.77153e-12, 4.07708e-17, 2.72777e-12, 5.97975e-17, 5.45964e-12, 2.28319e-17, 1.45454e-16, 2.16444e-18, 2.48765e-16, 2.60934e-17, 0, 8.69832e-18, 4.47769e-15, 3.44743e-17, 0, 4.34917e-18, 5.48045e-17, 4.78459e-17, 1.65266e-15, 3.91511e-17, 1.27122e-15, 5.20505e-17, 3.36641e-16, 6.5074e-17, 3.0051e-13, 1.19652e-17, 5.36684e-13, 0, 0, 0, 
Developability
