Planarity
9.29558e-17, 4.90426e-18, 1.45991e-19, 5.41603e-19, 8.65234e-19, 0, 1.38654e-17, 6.28044e-17, 3.80831e-17, 6.0631e-17, 0, 8.66067e-18, 6.08178e-18, 1.29899e-17, 0, 4.28972e-18, 0, 4.32942e-18, 0, 4.32923e-18, 9.69169e-18, 0, 4.65164e-18, 0, 0, 2.38089e-17, 1.99855e-17, 6.43334e-18, 8.77725e-18, 7.03434e-18, 5.51812e-19, 2.70551e-19, 0, 0, 4.64121e-18, 2.16444e-18, 2.42135e-17, 3.03027e-17, 4.71808e-17, 4.32904e-18, 2.68253e-17, 2.14461e-17, 1.17583e-17, 4.32933e-18, 3.04645e-17, 1.73182e-17, 2.21723e-17, 8.65965e-18, 2.3776e-17, 1.73207e-17, 5.23485e-19, 4.33061e-18, 9.75306e-18, 6.49676e-18, 9.1025e-19, 0, 0, 0, 
Developability
