3.24159, 185.73, 301.089 ,  -4.13971
3.79835, 217.629, 284.5 ,  -72.0573
4.61535, 264.44, 255.109 ,  179.576
3.78421, 216.819, 285.495 ,  -68.769
3.90327, 223.641, 275.411 ,  -103.576
4.20151, 240.729, 172.358 ,  -970.058
4.42206, 253.365, 180.745 ,  845.62
4.4272, 253.66, 185.069 ,  834.686
4.51831, 258.88, 232.954 ,  346.128
4.32995, 248.088, 47.3164 ,  1947.58
4.28441, 245.478, 36.3204 ,  -1904.59
4.31613, 247.296, 18.7327 ,  1729.05
4.29751, 246.229, 0 ,  0
4.29751, 246.229, 0 ,  0
