a(radian), a(degree) , Eruling, Ebend, Ebend
3.70759, 212.429 , 290.158, 2897.1, 1
3.70859, 212.487 , 290.104, 3125.25, 1
3.70959, 212.544 , 290.05, 3445.81, 1
3.71059, 212.601 , 289.996, 3888.16, 1
3.71159, 212.659 , 289.942, 4498.75, 1
3.71259, 212.716 , 289.888, 5352.94, 1
3.71359, 212.773 , 289.833, 6578.02, 1
3.71459, 212.83 , 289.778, 8401.55, 1
3.71559, 212.888 , 289.723, 11262, 1
3.71659, 212.945 , 289.668, 16093.5, 1
3.71759, 213.002 , 289.613, 25188, 1
3.71859, 213.06 , 289.558, 45488.5, 1
3.71959, 213.117 , 289.502, 107096, 1
3.72059, 213.174 , 289.446, 502524, 1
3.72159, 213.232 , 289.39, 1.7512e+07, 1
3.72259, 213.289 , 289.334, 280975, 1
3.72359, 213.346 , 289.278, 80418.9, 1
3.72459, 213.403 , 289.221, 37656.3, 1
3.72559, 213.461 , 289.164, 21863.9, 1
3.72659, 213.518 , 289.107, 14337.1, 1
3.72759, 213.575 , 289.05, 10170.7, 1
3.72859, 213.633 , 288.993, 7624.35, 1
3.72959, 213.69 , 288.935, 5954.62, 1
3.73059, 213.747 , 288.878, 4800.43, 1
3.73159, 213.805 , 288.82, 3969.27, 1
3.73259, 213.862 , 288.762, 3350.85, 1
3.73359, 213.919 , 288.704, 2878.32, 1
3.73459, 213.976 , 288.645, 2509.21, 1
3.73559, 214.034 , 288.587, 2215.51, 1
3.73659, 214.091 , 288.528, 1978.13, 1
3.73759, 214.148 , 288.469, 1783.7, 1
3.73859, 214.206 , 288.41, 1622.62, 1
3.73959, 214.263 , 288.35, 1487.87, 1
3.74059, 214.32 , 288.291, 1374.23, 1
3.74159, 214.377 , 288.231, 1277.71, 1
3.74259, 214.435 , 288.171, 1195.26, 1
3.74359, 214.492 , 288.111, 1124.53, 1
3.74459, 214.549 , 288.051, 1063.65, 1
3.74559, 214.607 , 287.99, 1011.12, 1
3.74659, 214.664 , 287.929, 965.776, 1
3.74759, 214.721 , 287.868, 926.659, 1
3.74859, 214.779 , 287.807, 892.998, 1
3.74959, 214.836 , 287.746, 864.168, 1
3.75059, 214.893 , 287.685, 839.663, 1
3.75159, 214.95 , 287.623, 819.073, 1
3.75259, 215.008 , 287.561, 802.07, 1
3.75359, 215.065 , 287.499, 788.393, 1
3.75459, 215.122 , 287.436, 777.843, 1
3.75559, 215.18 , 287.374, 770.27, 1
3.75659, 215.237 , 287.311, 765.575, 1
3.75759, 215.294 , 287.248, 763.701, 1
3.75859, 215.351 , 287.185, 764.634, 1
3.75959, 215.409 , 287.122, 768.404, 1
3.76059, 215.466 , 287.058, 775.082, 1
3.76159, 215.523 , 286.995, 784.786, 1
3.76259, 215.581 , 286.931, 797.684, 1
3.76359, 215.638 , 286.866, 814, 1
3.76459, 215.695 , 286.802, 834.022, 1
3.76559, 215.753 , 286.737, 858.111, 1
3.76659, 215.81 , 286.673, 886.721, 1
3.76759, 215.867 , 286.608, 920.41, 1
3.76859, 215.924 , 286.542, 959.872, 1
3.76959, 215.982 , 286.477, 1005.96, 1
3.77059, 216.039 , 286.411, 1059.75, 1
3.77159, 216.096 , 286.345, 1122.56, 1
3.77259, 216.154 , 286.279, 1196.07, 1
3.77359, 216.211 , 286.213, 1282.41, 1
3.77459, 216.268 , 286.146, 1384.3, 1
3.77559, 216.326 , 286.08, 1505.28, 1
3.77659, 216.383 , 286.013, 1649.98, 1
3.77759, 216.44 , 285.946, 1824.61, 1
3.77859, 216.497 , 285.878, 2037.57, 1
3.77959, 216.555 , 285.811, 2300.5, 1
3.78059, 216.612 , 285.743, 2629.9, 1
3.78159, 216.669 , 285.675, 3049.69, 1
3.78259, 216.727 , 285.606, 3595.75, 1
3.78359, 216.784 , 285.538, 4323.75, 1
3.78459, 216.841 , 285.469, 5323.88, 1
3.78559, 216.898 , 285.4, 6750.2, 1
3.78659, 216.956 , 285.331, 8883.56, 1
3.78759, 217.013 , 285.262, 12281.1, 1
3.78859, 217.07 , 285.192, 18180.6, 1
3.78959, 217.128 , 285.122, 29809.7, 1
3.79059, 217.185 , 285.052, 57956.4, 1
3.79159, 217.242 , 284.982, 159208, 1
3.79259, 217.3 , 284.911, 1.37386e+06, 1
3.79359, 217.357 , 284.84, 1.55849e+06, 1
3.79459, 217.414 , 284.769, 166339, 1
3.79559, 217.471 , 284.698, 59637.2, 1
3.79659, 217.529 , 284.626, 30508, 1
3.79759, 217.586 , 284.555, 18570.9, 1
3.79859, 217.643 , 284.483, 12544.2, 1
3.79959, 217.701 , 284.41, 9085.17, 1
3.80059, 217.758 , 284.338, 6919.45, 1
3.80159, 217.815 , 284.265, 5475.55, 1
3.80259, 217.873 , 284.192, 4466.17, 1
3.80359, 217.93 , 284.119, 3734.1, 1
3.80459, 217.987 , 284.045, 3187.41, 1
3.80559, 218.044 , 283.972, 2769.48, 1
3.80659, 218.102 , 283.898, 2443.88, 1
3.80759, 218.159 , 283.824, 2186.32, 1
3.80859, 218.216 , 283.749, 1980.13, 1
3.80959, 218.274 , 283.675, 1813.57, 1
3.81059, 218.331 , 283.6, 1678.19, 1
3.81159, 218.388 , 283.524, 1567.81, 1
3.81259, 218.445 , 283.449, 1477.81, 1
3.81359, 218.503 , 283.373, 1404.77, 1
3.81459, 218.56 , 283.297, 1346.05, 1
3.81559, 218.617 , 283.221, 1299.69, 1
3.81659, 218.675 , 283.145, 1264.18, 1
3.81759, 218.732 , 283.068, 1238.42, 1
3.81859, 218.789 , 282.991, 1221.6, 1
3.81959, 218.847 , 282.914, 1213.17, 1
3.82059, 218.904 , 282.836, 1212.82, 1
3.82159, 218.961 , 282.759, 1220.43, 1
3.82259, 219.018 , 282.681, 1236.09, 1
3.82359, 219.076 , 282.602, 1260.08, 1
3.82459, 219.133 , 282.524, 1292.91, 1
3.82559, 219.19 , 282.445, 1335.32, 1
3.82659, 219.248 , 282.366, 1388.3, 1
3.82759, 219.305 , 282.287, 1453.22, 1
3.82859, 219.362 , 282.207, 1531.83, 1
3.82959, 219.419 , 282.127, 1626.41, 1
3.83059, 219.477 , 282.047, 1739.92, 1
3.83159, 219.534 , 281.966, 1876.22, 1
3.83259, 219.591 , 281.886, 2040.36, 1
3.83359, 219.649 , 281.805, 2239.11, 1
3.83459, 219.706 , 281.724, 2481.51, 1
3.83559, 219.763 , 281.642, 2780.04, 1
3.83659, 219.821 , 281.56, 3152.07, 1
3.83759, 219.878 , 281.478, 3622.5, 1
3.83859, 219.935 , 281.396, 4227.93, 1
3.83959, 219.992 , 281.313, 5023.92, 1
3.84059, 220.05 , 281.23, 6098.1, 1
3.84159, 220.107 , 281.147, 7595.21, 1
3.84259, 220.164 , 281.064, 9768.37, 1
3.84359, 220.222 , 280.98, 13093.2, 1
3.84459, 220.279 , 280.896, 18551.6, 1
3.84559, 220.336 , 280.811, 28448.4, 1
3.84659, 220.394 , 280.727, 49310.4, 1
3.84759, 220.451 , 280.642, 106212, 1
3.84859, 220.508 , 280.557, 377584, 1
3.84959, 220.565 , 280.471, 2.96877e+07, 1
3.85059, 220.623 , 280.385, 630049, 1
3.85159, 220.68 , 280.299, 137252, 1
3.85259, 220.737 , 280.213, 58597.4, 1
3.85359, 220.795 , 280.126, 32447.1, 1
3.85459, 220.852 , 280.039, 20663.2, 1
3.85559, 220.909 , 279.952, 14369.1, 1
3.85659, 220.966 , 279.864, 10619.5, 1
3.85759, 221.024 , 279.776, 8209.25, 1
3.85859, 221.081 , 279.688, 6571.07, 1
3.85959, 221.138 , 279.599, 5409.34, 1
3.86059, 221.196 , 279.51, 4557.83, 1
3.86159, 221.253 , 279.421, 3917.25, 1
3.86259, 221.31 , 279.332, 3425.38, 1
3.86359, 221.368 , 279.242, 3041.68, 1
3.86459, 221.425 , 279.152, 2738.84, 1
3.86559, 221.482 , 279.062, 2497.98, 1
3.86659, 221.539 , 278.971, 2305.78, 1
3.86759, 221.597 , 278.88, 2152.69, 1
3.86859, 221.654 , 278.788, 2031.77, 1
3.86959, 221.711 , 278.697, 1937.99, 1
3.87059, 221.769 , 278.605, 1867.74, 1
3.87159, 221.826 , 278.512, 1818.48, 1
3.87259, 221.883 , 278.42, 1788.55, 1
3.87359, 221.941 , 278.327, 1777.05, 1
3.87459, 221.998 , 278.234, 1783.72, 1
3.87559, 222.055 , 278.14, 1809.02, 1
3.87659, 222.112 , 278.046, 1854.07, 1
3.87759, 222.17 , 277.952, 1920.8, 1
3.87859, 222.227 , 277.857, 2012.1, 1
3.87959, 222.284 , 277.762, 2132.09, 1
3.88059, 222.342 , 277.667, 2286.51, 1
3.88159, 222.399 , 277.571, 2483.31, 1
3.88259, 222.456 , 277.475, 2733.6, 1
3.88359, 222.513 , 277.379, 3053.1, 1
3.88459, 222.571 , 277.282, 3464.48, 1
3.88559, 222.628 , 277.185, 4001.2, 1
3.88659, 222.685 , 277.088, 4714.27, 1
3.88759, 222.743 , 276.99, 5684.32, 1
3.88859, 222.8 , 276.892, 7044.8, 1
3.88959, 222.857 , 276.794, 9029.5, 1
3.89059, 222.915 , 276.695, 12078.6, 1
3.89159, 222.972 , 276.596, 17103.1, 1
3.89259, 223.029 , 276.496, 26248.5, 1
3.89359, 223.086 , 276.396, 45620.2, 1
3.89459, 223.144 , 276.296, 98877.3, 1
3.89559, 223.201 , 276.196, 357872, 1
3.89659, 223.258 , 276.095, 3.9e+07, 1
3.89759, 223.316 , 275.993, 548034, 1
3.89859, 223.373 , 275.892, 122409, 1
3.89959, 223.43 , 275.79, 52619, 1
3.90059, 223.487 , 275.687, 29198.1, 1
3.90159, 223.545 , 275.585, 18587.7, 1
3.90259, 223.602 , 275.481, 12897.3, 1
3.90359, 223.659 , 275.378, 9494.19, 1
3.90459, 223.717 , 275.274, 7297.46, 1
3.90559, 223.774 , 275.17, 5796.8, 1
3.90659, 223.831 , 275.065, 4725.82, 1
3.90759, 223.889 , 274.96, 3934.4, 1
3.90859, 223.946 , 274.855, 3332.74, 1
3.90959, 224.003 , 274.749, 2864.41, 1
3.91059, 224.06 , 274.643, 2492.53, 1
3.91159, 224.118 , 274.536, 2192.13, 1
3.91259, 224.175 , 274.429, 1945.88, 1
3.91359, 224.232 , 274.322, 1741.37, 1
3.91459, 224.29 , 274.214, 1569.58, 1
3.91559, 224.347 , 274.106, 1423.81, 1
3.91659, 224.404 , 273.997, 1298.98, 1
3.91759, 224.462 , 273.888, 1191.22, 1
3.91859, 224.519 , 273.779, 1097.49, 1
3.91959, 224.576 , 273.669, 1015.42, 1
3.92059, 224.633 , 273.559, 943.115, 1
3.92159, 224.691 , 273.448, 879.057, 1
3.92259, 224.748 , 273.337, 822.009, 1
3.92359, 224.805 , 273.226, 770.961, 1
3.92459, 224.863 , 273.114, 725.08, 1
3.92559, 224.92 , 273.002, 683.672, 1
3.92659, 224.977 , 272.889, 646.159, 1
3.92759, 225.034 , 272.776, 612.053, 1
3.92859, 225.092 , 272.663, 580.941, 1
3.92959, 225.149 , 272.549, 552.473, 1
3.93059, 225.206 , 272.434, 526.345, 1
3.93159, 225.264 , 272.32, 502.302, 1
3.93259, 225.321 , 272.204, 480.117, 1
3.93359, 225.378 , 272.089, 459.598, 1
3.93459, 225.436 , 271.972, 440.576, 1
3.93559, 225.493 , 271.856, 422.903, 1
3.93659, 225.55 , 271.739, 406.449, 1
3.93759, 225.607 , 271.622, 391.1, 1
3.93859, 225.665 , 271.504, 376.755, 1
3.93959, 225.722 , 271.385, 363.324, 1
3.94059, 225.779 , 271.266, 350.729, 1
3.94159, 225.837 , 271.147, 338.897, 1
3.94259, 225.894 , 271.028, 327.766, 1
3.94359, 225.951 , 270.907, 317.279, 1
3.94459, 226.009 , 270.787, 307.384, 1
3.94559, 226.066 , 270.666, 298.036, 1
3.94659, 226.123 , 270.544, 289.193, 1
3.94759, 226.18 , 270.422, 280.817, 1
3.94859, 226.238 , 270.3, 272.875, 1
3.94959, 226.295 , 270.177, 265.335, 1
3.95059, 226.352 , 270.053, 258.17, 1
3.95159, 226.41 , 269.929, 251.353, 1
3.95259, 226.467 , 269.805, 244.861, 1
3.95359, 226.524 , 269.68, 238.673, 1
3.95459, 226.581 , 269.555, 232.769, 1
3.95559, 226.639 , 269.429, 227.13, 1
3.95659, 226.696 , 269.302, 221.741, 1
3.95759, 226.753 , 269.176, 216.586, 1
3.95859, 226.811 , 269.048, 211.65, 1
3.95959, 226.868 , 268.92, 206.922, 1
3.96059, 226.925 , 268.792, 202.388, 1
3.96159, 226.983 , 268.663, 198.037, 1
3.96259, 227.04 , 268.534, 193.86, 1
3.96359, 227.097 , 268.404, 189.846, 1
3.96459, 227.154 , 268.274, 185.986, 1
3.96559, 227.212 , 268.143, 182.273, 1
3.96659, 227.269 , 268.011, 178.699, 1
3.96759, 227.326 , 267.879, 175.256, 1
3.96859, 227.384 , 267.747, 171.937, 1
3.96959, 227.441 , 267.614, 168.736, 1
3.97059, 227.498 , 267.48, 165.648, 1
3.97159, 227.555 , 267.346, 162.667, 1
3.97259, 227.613 , 267.212, 159.787, 1
3.97359, 227.67 , 267.076, 157.005, 1
3.97459, 227.727 , 266.941, 154.314, 1
3.97559, 227.785 , 266.805, 151.711, 1
3.97659, 227.842 , 266.668, 149.193, 1
3.97759, 227.899 , 266.53, 146.754, 1
3.97859, 227.957 , 266.393, 144.392, 1
3.97959, 228.014 , 266.254, 142.103, 1
3.98059, 228.071 , 266.115, 139.884, 1
3.98159, 228.128 , 265.976, 137.732, 1
3.98259, 228.186 , 265.835, 135.644, 1
3.98359, 228.243 , 265.695, 133.618, 1
3.98459, 228.3 , 265.553, 131.65, 1
3.98559, 228.358 , 265.412, 129.739, 1
3.98659, 228.415 , 265.269, 127.883, 1
3.98759, 228.472 , 265.126, 126.078, 1
3.98859, 228.53 , 264.982, 124.324, 1
3.98959, 228.587 , 264.838, 122.617, 1
3.99059, 228.644 , 264.693, 120.957, 1
3.99159, 228.701 , 264.548, 119.341, 1
3.99259, 228.759 , 264.402, 117.768, 1
3.99359, 228.816 , 264.255, 116.236, 1
3.99459, 228.873 , 264.108, 114.744, 1
3.99559, 228.931 , 263.96, 113.29, 1
3.99659, 228.988 , 263.812, 111.873, 1
3.99759, 229.045 , 263.663, 110.491, 1
3.99859, 229.102 , 263.513, 109.144, 1
3.99959, 229.16 , 263.363, 107.83, 1
4.00059, 229.217 , 263.205, 106.548, 1
4.00159, 229.274 , 263.004, 105.297, 1
4.00259, 229.332 , 262.803, 104.075, 1
4.00359, 229.389 , 262.601, 102.883, 1
4.00459, 229.446 , 262.399, 101.718, 1
4.00559, 229.504 , 262.196, 100.58, 1
4.00659, 229.561 , 261.992, 99.4688, 1
4.00759, 229.618 , 261.787, 98.3824, 1
4.00859, 229.675 , 261.581, 97.3205, 1
4.00959, 229.733 , 261.375, 96.2823, 1
4.01059, 229.79 , 261.168, 95.2671, 1
4.01159, 229.847 , 260.96, 94.2741, 1
4.01259, 229.905 , 260.752, 93.3026, 1
4.01359, 229.962 , 260.542, 92.3521, 1
4.01459, 230.019 , 260.332, 91.4218, 1
4.01559, 230.077 , 260.122, 90.5112, 1
4.01659, 230.134 , 259.91, 89.6197, 1
4.01759, 230.191 , 259.698, 88.7467, 1
4.01859, 230.248 , 259.484, 87.8918, 1
4.01959, 230.306 , 259.27, 87.0543, 1
4.02059, 230.363 , 259.056, 86.2338, 1
4.02159, 230.42 , 258.84, 85.4298, 1
4.02259, 230.478 , 258.624, 84.6418, 1
4.02359, 230.535 , 258.407, 83.8695, 1
4.02459, 230.592 , 258.189, 83.1123, 1
4.02559, 230.649 , 257.97, 82.3699, 1
4.02659, 230.707 , 257.75, 81.6418, 1
4.02759, 230.764 , 257.53, 80.9278, 1
4.02859, 230.821 , 257.308, 80.2273, 1
4.02959, 230.879 , 257.086, 79.5401, 1
4.03059, 230.936 , 256.863, 78.8657, 1
4.03159, 230.993 , 256.64, 78.204, 1
4.03259, 231.051 , 256.415, 77.5544, 1
4.03359, 231.108 , 256.189, 76.9168, 1
4.03459, 231.165 , 255.963, 76.2909, 1
4.03559, 231.222 , 255.736, 75.6763, 1
4.03659, 231.28 , 255.508, 75.0727, 1
4.03759, 231.337 , 255.279, 74.4799, 1
4.03859, 231.394 , 255.049, 73.8976, 1
4.03959, 231.452 , 254.818, 73.3256, 1
4.04059, 231.509 , 254.586, 72.7636, 1
4.04159, 231.566 , 254.354, 72.2114, 1
4.04259, 231.623 , 254.12, 71.6687, 1
4.04359, 231.681 , 253.886, 71.1354, 1
4.04459, 231.738 , 253.651, 70.6111, 1
4.04559, 231.795 , 253.414, 70.0957, 1
4.04659, 231.853 , 253.177, 69.589, 1
4.04759, 231.91 , 252.939, 69.0908, 1
4.04859, 231.967 , 252.7, 68.6009, 1
4.04959, 232.025 , 252.46, 68.1191, 1
4.05059, 232.082 , 252.22, 67.6452, 1
4.05159, 232.139 , 251.978, 67.1791, 1
4.05259, 232.196 , 251.735, 66.7205, 1
4.05359, 232.254 , 251.491, 66.2693, 1
4.05459, 232.311 , 251.246, 65.8254, 1
4.05559, 232.368 , 251.001, 65.3886, 1
4.05659, 232.426 , 250.754, 64.9587, 1
4.05759, 232.483 , 250.506, 64.5356, 1
4.05859, 232.54 , 250.258, 64.1192, 1
4.05959, 232.598 , 250.008, 63.7093, 1
4.06059, 232.655 , 249.757, 63.3057, 1
4.06159, 232.712 , 249.506, 62.9084, 1
4.06259, 232.769 , 249.253, 62.5172, 1
4.06359, 232.827 , 248.999, 62.132, 1
4.06459, 232.884 , 248.744, 61.7526, 1
4.06559, 232.941 , 248.488, 61.379, 1
4.06659, 232.999 , 248.232, 61.011, 1
4.06759, 233.056 , 247.974, 60.6486, 1
4.06859, 233.113 , 247.715, 60.2915, 1
4.06959, 233.17 , 247.454, 59.9398, 1
4.07059, 233.228 , 247.193, 59.5933, 1
4.07159, 233.285 , 246.846, 59.6003, 1
4.07259, 233.342 , 246.479, 59.2631, 1
4.07359, 233.4 , 246.111, 58.9308, 1
4.07459, 233.457 , 245.742, 58.6033, 1
4.07559, 233.514 , 245.372, 58.2806, 1
4.07659, 233.572 , 245, 57.9625, 1
4.07759, 233.629 , 244.628, 57.6489, 1
4.07859, 233.686 , 244.254, 57.3398, 1
4.07959, 233.743 , 243.879, 57.0351, 1
4.08059, 233.801 , 243.502, 56.7346, 1
4.08159, 233.858 , 243.125, 56.4385, 1
4.08259, 233.915 , 242.746, 56.1464, 1
4.08359, 233.973 , 242.366, 55.8584, 1
4.08459, 234.03 , 241.985, 55.5745, 1
4.08559, 234.087 , 241.602, 55.2944, 1
4.08659, 234.145 , 241.219, 55.0183, 1
4.08759, 234.202 , 240.833, 54.7459, 1
4.08859, 234.259 , 240.447, 54.4772, 1
4.08959, 234.316 , 240.059, 54.2122, 1
4.09059, 234.374 , 239.67, 53.9508, 1
4.09159, 234.431 , 239.28, 53.693, 1
4.09259, 234.488 , 238.888, 53.4386, 1
4.09359, 234.546 , 238.495, 53.1877, 1
4.09459, 234.603 , 238.101, 52.9401, 1
4.09559, 234.66 , 237.705, 52.6958, 1
4.09659, 234.717 , 237.308, 52.4548, 1
4.09759, 234.775 , 236.91, 52.217, 1
4.09859, 234.832 , 236.51, 51.9823, 1
4.09959, 234.889 , 236.109, 51.7507, 1
4.10059, 234.947 , 235.706, 51.5222, 1
4.10159, 235.004 , 235.302, 51.2966, 1
4.10259, 235.061 , 234.897, 51.074, 1
4.10359, 235.119 , 234.49, 50.8544, 1
4.10459, 235.176 , 234.081, 50.6375, 1
4.10559, 235.233 , 233.671, 50.4235, 1
4.10659, 235.29 , 233.26, 50.2123, 1
4.10759, 235.348 , 232.847, 50.0038, 1
4.10859, 235.405 , 232.433, 49.7979, 1
4.10959, 235.462 , 232.017, 49.5948, 1
4.11059, 235.52 , 231.6, 49.3942, 1
4.11159, 235.577 , 231.181, 49.1961, 1
4.11259, 235.634 , 230.76, 49.0006, 1
4.11359, 235.691 , 230.338, 48.8076, 1
4.11459, 235.749 , 229.914, 48.6171, 1
4.11559, 235.806 , 229.489, 48.4289, 1
4.11659, 235.863 , 229.062, 48.2432, 1
4.11759, 235.921 , 228.634, 48.0598, 1
4.11859, 235.978 , 228.204, 47.8787, 1
4.11959, 236.035 , 227.772, 47.6998, 1
4.12059, 236.093 , 227.339, 47.5233, 1
4.12159, 236.15 , 226.904, 47.3489, 1
4.12259, 236.207 , 226.467, 47.1767, 1
4.12359, 236.264 , 226.029, 47.0067, 1
4.12459, 236.322 , 225.589, 46.8388, 1
4.12559, 236.379 , 225.147, 46.673, 1
4.12659, 236.436 , 224.703, 46.5092, 1
4.12759, 236.494 , 224.258, 46.3475, 1
4.12859, 236.551 , 223.811, 46.1878, 1
4.12959, 236.608 , 223.362, 46.03, 1
4.13059, 236.666 , 222.911, 45.8743, 1
4.13159, 236.723 , 222.458, 45.7204, 1
4.13259, 236.78 , 222.004, 45.5685, 1
4.13359, 236.837 , 221.548, 45.4184, 1
4.13459, 236.895 , 221.09, 45.2702, 1
4.13559, 236.952 , 220.63, 45.1238, 1
4.13659, 237.009 , 220.168, 44.9792, 1
4.13759, 237.067 , 219.704, 44.8364, 1
4.13859, 237.124 , 219.238, 44.6954, 1
4.13959, 237.181 , 218.77, 44.5561, 1
4.14059, 237.238 , 218.301, 44.4185, 1
4.14159, 237.296 , 217.829, 44.2826, 1
4.14259, 237.353 , 217.355, 44.1484, 1
4.14359, 237.41 , 216.879, 44.0158, 1
4.14459, 237.468 , 216.402, 43.8849, 1
4.14559, 237.525 , 215.922, 43.7556, 1
4.14659, 237.582 , 215.44, 43.6278, 1
4.14759, 237.64 , 214.956, 43.5017, 1
4.14859, 237.697 , 214.47, 43.3771, 1
4.14959, 237.754 , 213.981, 43.254, 1
4.15059, 237.811 , 213.491, 43.1324, 1
4.15159, 237.869 , 212.998, 43.0124, 1
4.15259, 237.926 , 212.503, 42.8938, 1
4.15359, 237.983 , 212.006, 42.7767, 1
4.15459, 238.041 , 211.424, 42.661, 1
4.15559, 238.098 , 210.787, 42.5468, 1
4.15659, 238.155 , 210.149, 42.434, 1
4.15759, 238.213 , 209.508, 42.3226, 1
4.15859, 238.27 , 208.866, 42.2126, 1
4.15959, 238.327 , 208.222, 42.1039, 1
4.16059, 238.384 , 207.577, 41.9966, 1
4.16159, 238.442 , 206.929, 41.8906, 1
4.16259, 238.499 , 206.279, 41.786, 1
4.16359, 238.556 , 205.628, 41.6826, 1
4.16459, 238.614 , 204.975, 41.5806, 1
4.16559, 238.671 , 204.319, 41.4798, 1
4.16659, 238.728 , 203.662, 41.3804, 1
4.16759, 238.785 , 203.003, 41.2821, 1
4.16859, 238.843 , 202.341, 41.1851, 1
4.16959, 238.9 , 201.678, 41.0894, 1
4.17059, 238.957 , 201.012, 40.9948, 1
4.17159, 239.015 , 200.344, 40.9015, 1
4.17259, 239.072 , 199.457, 41.629, 1
4.17359, 239.129 , 198.543, 41.5351, 1
4.17459, 239.187 , 197.628, 41.4424, 1
4.17559, 239.244 , 196.712, 41.3509, 1
4.17659, 239.301 , 195.794, 41.2606, 1
4.17759, 239.358 , 194.875, 41.1713, 1
4.17859, 239.416 , 193.955, 41.0833, 1
4.17959, 239.473 , 193.034, 40.9963, 1
4.18059, 239.53 , 192.111, 40.9105, 1
4.18159, 239.588 , 191.186, 40.8258, 1
4.18259, 239.645 , 190.26, 40.7421, 1
4.18359, 239.702 , 189.333, 40.6596, 1
4.18459, 239.759 , 188.403, 40.5781, 1
4.18559, 239.817 , 187.472, 40.4977, 1
4.18659, 239.874 , 186.539, 40.4183, 1
4.18759, 239.931 , 185.604, 40.34, 1
4.18859, 239.989 , 184.668, 40.2627, 1
4.18959, 240.046 , 183.729, 40.1865, 1
4.19059, 240.103 , 182.788, 40.1113, 1
4.19159, 240.161 , 181.845, 40.037, 1
4.19259, 240.218 , 180.899, 39.9638, 1
4.19359, 240.275 , 179.952, 39.8916, 1
4.19459, 240.332 , 179.002, 39.8203, 1
4.19559, 240.39 , 178.049, 39.7501, 1
4.19659, 240.447 , 177.094, 39.6808, 1
4.19759, 240.504 , 176.136, 39.6124, 1
4.19859, 240.562 , 175.176, 39.545, 1
4.19959, 240.619 , 174.213, 39.4786, 1
4.20059, 240.676 , 173.247, 39.4131, 1
4.20159, 240.734 , 172.278, 39.3485, 1
4.20259, 240.791 , 171.307, 39.2849, 1
4.20359, 240.848 , 170.332, 39.2221, 1
4.20459, 240.905 , 169.354, 39.1603, 1
4.20559, 240.963 , 168.372, 39.0994, 1
4.20659, 241.02 , 167.387, 39.0393, 1
4.20759, 241.077 , 166.248, 38.9802, 1
4.20859, 241.135 , 165.036, 38.9219, 1
4.20959, 241.192 , 163.822, 38.8646, 1
4.21059, 241.249 , 162.607, 38.808, 1
4.21159, 241.306 , 161.391, 38.7524, 1
4.21259, 241.364 , 160.173, 38.6976, 1
4.21359, 241.421 , 158.954, 38.6437, 1
4.21459, 241.478 , 157.732, 38.5906, 1
4.21559, 241.536 , 156.509, 38.5383, 1
4.21659, 241.593 , 155.284, 38.4869, 1
4.21759, 241.65 , 154.056, 38.4363, 1
4.21859, 241.708 , 152.826, 38.3865, 1
4.21959, 241.765 , 151.593, 38.3376, 1
4.22059, 241.822 , 150.358, 38.2895, 1
4.22159, 241.879 , 149.12, 38.2421, 1
4.22259, 241.937 , 147.792, 40.1189, 1
4.22359, 241.994 , 146.209, 40.0625, 1
4.22459, 242.051 , 144.2, 40.5027, 1
4.22559, 242.109 , 141.999, 40.4794, 1
4.22659, 242.166 , 139.905, 40.457, 1
4.22759, 242.223 , 137.898, 40.4355, 1
4.22859, 242.281 , 135.963, 40.4149, 1
4.22959, 242.338 , 134.088, 40.3951, 1
4.23059, 242.395 , 132.264, 40.3763, 1
4.23159, 242.452 , 130.483, 39.6423, 1
4.23259, 242.51 , 128.739, 39.5936, 1
4.23359, 242.567 , 127.027, 39.5457, 1
4.23459, 242.624 , 125.342, 39.4987, 1
4.23559, 242.682 , 123.682, 39.4524, 1
4.23659, 242.739 , 122.044, 39.407, 1
4.23759, 242.796 , 120.424, 39.3624, 1
4.23859, 242.853 , 118.82, 39.3187, 1
4.23959, 242.911 , 117.231, 39.2757, 1
4.24059, 242.968 , 115.655, 39.2335, 1
4.24159, 243.025 , 114.028, 39.1922, 1
4.24259, 243.083 , 112.226, 39.1516, 1
4.24359, 243.14 , 110.437, 39.1118, 1
4.24459, 243.197 , 108.66, 39.0728, 1
4.24559, 243.255 , 106.894, 39.0346, 1
4.24659, 243.312 , 105.138, 38.9972, 1
4.24759, 243.369 , 101.566, 38.9606, 1
4.24859, 243.426 , 100.007, 38.9247, 1
4.24959, 243.484 , 98.452, 38.8896, 1
4.25059, 243.541 , 96.901, 38.8553, 1
4.25159, 243.598 , 95.3538, 38.8217, 1
4.25259, 243.656 , 93.8102, 38.7889, 1
4.25359, 243.713 , 92.2699, 38.7569, 1
4.25459, 243.77 , 90.7329, 38.7256, 1
4.25559, 243.827 , 89.1988, 38.695, 1
4.25659, 243.885 , 87.6675, 38.6653, 1
4.25759, 243.942 , 86.1388, 38.6362, 1
4.25859, 243.999 , 84.3464, 41.7324, 1
4.25959, 244.057 , 82.4894, 41.6801, 1
4.26059, 244.114 , 80.6394, 41.6289, 1
4.26159, 244.171 , 78.7958, 41.5787, 1
4.26259, 244.229 , 76.9583, 41.5295, 1
4.26359, 244.286 , 75.1265, 41.4813, 1
4.26459, 244.343 , 73.2999, 41.434, 1
4.26559, 244.4 , 71.4781, 41.3877, 1
4.26659, 244.458 , 69.6608, 41.3424, 1
4.26759, 244.515 , 67.8474, 41.2981, 1
4.26859, 244.572 , 66.0375, 41.2547, 1
4.26959, 244.63 , 64.2308, 41.2123, 1
4.27059, 244.687 , 62.4267, 41.1708, 1
