Planarity
2.89387e-16, 1.33983e-16, 9.13789e-17, 8.05208e-17, 8.09291e-17, 1.05276e-16, 9.19745e-17, 7.26446e-17, 1.29203e-16, 1.18407e-16, 7.22069e-18, 5.12892e-17, 1.49574e-17, 1.46496e-17, 3.78064e-17, 1.24486e-16, 4.31884e-17, 1.43542e-17, 4.59578e-17, 4.16382e-17, 3.45391e-17, 0, 1.74724e-16, 6.06512e-17, 2.51255e-16, 3.79238e-17, 2.35858e-16, 1.36592e-16, 7.69507e-17, 3.79627e-17, 5.05281e-17, 7.59704e-18, 6.48842e-17, 4.56123e-17, 1.26619e-16, 1.50822e-16, 5.91955e-18, 0, 1.14603e-16, 1.52418e-16, 5.05948e-17, 3.3144e-16, 2.67132e-17, 2.20876e-17, 4.18905e-17, 2.83355e-16, 3.02572e-17, 1.14904e-16, 1.52001e-17, 3.06006e-17, 7.72777e-17, 2.2926e-17, 3.87551e-17, 3.81768e-17, 0, 0, 
Developability
