Planarity
8.56932e-17, 7.84003e-17, 0, 6.32804e-18, 4.33999e-17, 3.78958e-17, 3.34503e-17, 6.28367e-18, 4.58991e-17, 3.1196e-17, 3.0754e-16, 6.18854e-17, 1.34317e-16, 6.13517e-18, 9.46132e-18, 6.38415e-17, 2.65488e-16, 7.3774e-17, 2.68767e-16, 6.55496e-17, 9.67158e-17, 2.35446e-17, 1.69614e-16, 3.47928e-17, 7.17754e-17, 3.41518e-17, 1.51588e-16, 4.44884e-17, 5.73625e-17, 1.08051e-17, 1.40378e-17, 0, 0, 1.99902e-17, 7.2043e-18, 2.85193e-17, 1.80252e-17, 4.22876e-18, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
