Planarity
0, 7.84003e-17, 3.65143e-15, 6.32804e-18, 1.05725e-15, 3.78958e-17, 5.05496e-16, 6.28367e-18, 5.77902e-16, 3.1196e-17, 4.12528e-16, 6.18854e-17, 2.49731e-15, 6.13517e-18, 1.82358e-15, 6.38415e-17, 1.61343e-15, 7.3774e-17, 1.35252e-15, 6.55496e-17, 3.35175e-15, 2.35446e-17, 3.54759e-14, 3.47928e-17, 7.43507e-15, 3.41518e-17, 6.36069e-16, 4.44884e-17, 3.50185e-16, 1.08051e-17, 9.05381e-17, 0, 2.03937e-16, 1.99902e-17, 2.87883e-16, 2.85193e-17, 1.2673e-16, 4.22876e-18, 0, 0, 
Developability
0, 0, 0, 0, 0, 0, -8.88178e-16, -8.88178e-16, 0, 0, 0, -8.88178e-16, 0, 0, 0, 0, 0, 0, -8.88178e-16, 
